epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,372.581,2.56185,1.42484,0.86697,0.50097,0.37577,0.371,0.12261,2.60471,1.2598,0.8396,0.000713,0.000713,0.000713
132,374.624,2.58516,1.4673,0.8761,0.50097,0.37577,0.371,0.12261,2.60471,1.2598,0.8396,0.0007031,0.0007031,0.0007031
133,376.868,2.53839,1.4538,0.85032,0.50097,0.37577,0.371,0.12261,2.60471,1.2598,0.8396,0.0006932,0.0006932,0.0006932
134,380.455,2.4553,1.33887,0.85516,0.50097,0.37577,0.371,0.12261,2.60471,1.2598,0.8396,0.0006833,0.0006833,0.0006833
135,383.448,2.59938,1.45223,0.8556,0.50097,0.37577,0.371,0.12261,2.60471,1.2598,0.8396,0.0006734,0.0006734,0.0006734
136,386.192,2.7012,1.43812,0.8432,0.50097,0.37577,0.371,0.12261,2.60471,1.2598,0.8396,0.0006635,0.0006635,0.0006635
137,388.963,2.48526,1.35083,0.86976,0.50097,0.37577,0.371,0.12261,2.60471,1.2598,0.8396,0.0006536,0.0006536,0.0006536
138,392.599,2.90538,1.49913,0.84198,0.50097,0.37577,0.371,0.12261,2.60471,1.2598,0.8396,0.0006437,0.0006437,0.0006437
139,396.097,2.88078,1.58526,0.83956,0.53433,0.37825,0.38509,0.12805,2.55625,1.24922,0.83705,0.0006338,0.0006338,0.0006338
140,399.698,2.6037,1.37085,0.83104,0.53433,0.37825,0.38509,0.12805,2.55625,1.24922,0.83705,0.0006239,0.0006239,0.0006239
141,402.019,2.57579,1.41145,0.84581,0.53433,0.37825,0.38509,0.12805,2.55625,1.24922,0.83705,0.000614,0.000614,0.000614
142,405.06,3.27058,2.09393,0.8719,0.53433,0.37825,0.38509,0.12805,2.55625,1.24922,0.83705,0.0006041,0.0006041,0.0006041
143,407.073,2.31899,1.26752,0.84537,0.53433,0.37825,0.38509,0.12805,2.55625,1.24922,0.83705,0.0005942,0.0005942,0.0005942
144,410.211,2.66213,1.50493,0.87085,0.53433,0.37825,0.38509,0.12805,2.55625,1.24922,0.83705,0.0005843,0.0005843,0.0005843
145,412.808,3.00913,1.89501,0.86152,0.53433,0.37825,0.38509,0.12805,2.55625,1.24922,0.83705,0.0005744,0.0005744,0.0005744
146,415.728,2.73981,1.50596,0.87714,0.53433,0.37825,0.38509,0.12805,2.55625,1.24922,0.83705,0.0005645,0.0005645,0.0005645
147,418.494,2.96528,1.73045,0.9006,0.53859,0.3814,0.39313,0.13746,2.504,1.22995,0.83594,0.0005546,0.0005546,0.0005546
148,421.222,2.3399,1.36383,0.8598,0.53859,0.3814,0.39313,0.13746,2.504,1.22995,0.83594,0.0005447,0.0005447,0.0005447
149,424.833,2.6164,1.54388,0.85548,0.53859,0.3814,0.39313,0.13746,2.504,1.22995,0.83594,0.0005348,0.0005348,0.0005348
150,427.484,2.57657,1.4708,0.83663,0.53859,0.3814,0.39313,0.13746,2.504,1.22995,0.83594,0.0005249,0.0005249,0.0005249
151,430.501,2.47567,1.29651,0.84437,0.53859,0.3814,0.39313,0.13746,2.504,1.22995,0.83594,0.000515,0.000515,0.000515
152,433.067,2.45588,1.41743,0.84658,0.53859,0.3814,0.39313,0.13746,2.504,1.22995,0.83594,0.0005051,0.0005051,0.0005051
153,436.446,2.48993,1.29437,0.8493,0.53859,0.3814,0.39313,0.13746,2.504,1.22995,0.83594,0.0004952,0.0004952,0.0004952
154,439.272,2.74962,1.55421,0.87941,0.53859,0.3814,0.39313,0.13746,2.504,1.22995,0.83594,0.0004853,0.0004853,0.0004853
155,441.753,2.57444,1.53438,0.84894,0.55929,0.39086,0.40468,0.14319,2.45411,1.20896,0.83704,0.0004754,0.0004754,0.0004754
156,444.96,2.54578,1.54319,0.86091,0.55929,0.39086,0.40468,0.14319,2.45411,1.20896,0.83704,0.0004655,0.0004655,0.0004655
157,448.517,2.52935,1.46186,0.86399,0.55929,0.39086,0.40468,0.14319,2.45411,1.20896,0.83704,0.0004556,0.0004556,0.0004556
158,451.541,3.17904,1.87031,0.83903,0.55929,0.39086,0.40468,0.14319,2.45411,1.20896,0.83704,0.0004457,0.0004457,0.0004457
159,453.89,2.49288,1.26889,0.84378,0.55929,0.39086,0.40468,0.14319,2.45411,1.20896,0.83704,0.0004358,0.0004358,0.0004358
160,458.155,2.74965,1.43007,0.8274,0.55929,0.39086,0.40468,0.14319,2.45411,1.20896,0.83704,0.0004259,0.0004259,0.0004259
161,460.34,2.39836,1.47404,0.85766,0.55929,0.39086,0.40468,0.14319,2.45411,1.20896,0.83704,0.000416,0.000416,0.000416
162,463.359,2.39652,1.52397,0.85882,0.55929,0.39086,0.40468,0.14319,2.45411,1.20896,0.83704,0.0004061,0.0004061,0.0004061
163,466.02,2.41276,1.31718,0.85175,0.58285,0.37876,0.41149,0.14644,2.41387,1.19797,0.83745,0.0003962,0.0003962,0.0003962
164,469.762,2.75114,1.49266,0.8399,0.58285,0.37876,0.41149,0.14644,2.41387,1.19797,0.83745,0.0003863,0.0003863,0.0003863
165,473.562,2.85758,1.36339,0.83358,0.58285,0.37876,0.41149,0.14644,2.41387,1.19797,0.83745,0.0003764,0.0003764,0.0003764
166,476.142,2.40676,1.48749,0.83349,0.58285,0.37876,0.41149,0.14644,2.41387,1.19797,0.83745,0.0003665,0.0003665,0.0003665
167,478.654,2.53836,1.48584,0.87094,0.58285,0.37876,0.41149,0.14644,2.41387,1.19797,0.83745,0.0003566,0.0003566,0.0003566
168,481.525,2.63882,1.63963,0.8694,0.58285,0.37876,0.41149,0.14644,2.41387,1.19797,0.83745,0.0003467,0.0003467,0.0003467
169,484.806,2.58058,1.33813,0.85761,0.58285,0.37876,0.41149,0.14644,2.41387,1.19797,0.83745,0.0003368,0.0003368,0.0003368
170,488.105,2.3704,1.29993,0.83237,0.58285,0.37876,0.41149,0.14644,2.41387,1.19797,0.83745,0.0003269,0.0003269,0.0003269
171,491.716,2.54208,1.45655,0.88446,0.53953,0.38455,0.39872,0.14738,2.39074,1.19921,0.83695,0.000317,0.000317,0.000317
172,494.943,2.39864,1.30225,0.86514,0.53953,0.38455,0.39872,0.14738,2.39074,1.19921,0.83695,0.0003071,0.0003071,0.0003071
173,497.892,2.48551,1.3252,0.86425,0.53953,0.38455,0.39872,0.14738,2.39074,1.19921,0.83695,0.0002972,0.0002972,0.0002972
174,500.873,2.57178,1.58044,0.85228,0.53953,0.38455,0.39872,0.14738,2.39074,1.19921,0.83695,0.0002873,0.0002873,0.0002873
175,503.922,2.39102,1.29145,0.84726,0.53953,0.38455,0.39872,0.14738,2.39074,1.19921,0.83695,0.0002774,0.0002774,0.0002774
176,507.372,2.37698,1.25784,0.83784,0.53953,0.38455,0.39872,0.14738,2.39074,1.19921,0.83695,0.0002675,0.0002675,0.0002675
177,509.845,2.5661,1.41704,0.86099,0.53953,0.38455,0.39872,0.14738,2.39074,1.19921,0.83695,0.0002576,0.0002576,0.0002576
178,512.776,2.46213,1.34786,0.86779,0.53953,0.38455,0.39872,0.14738,2.39074,1.19921,0.83695,0.0002477,0.0002477,0.0002477
179,516.188,2.40049,1.2911,0.84738,0.54641,0.38771,0.39857,0.14679,2.39248,1.20096,0.83747,0.0002378,0.0002378,0.0002378
180,519.148,2.79089,1.71364,0.87294,0.54641,0.38771,0.39857,0.14679,2.39248,1.20096,0.83747,0.0002279,0.0002279,0.0002279
181,522.499,2.47362,1.41073,0.85624,0.54641,0.38771,0.39857,0.14679,2.39248,1.20096,0.83747,0.000218,0.000218,0.000218
182,526.163,2.65575,1.38246,0.85103,0.54641,0.38771,0.39857,0.14679,2.39248,1.20096,0.83747,0.0002081,0.0002081,0.0002081
183,529.545,2.38402,1.28973,0.86517,0.54641,0.38771,0.39857,0.14679,2.39248,1.20096,0.83747,0.0001982,0.0001982,0.0001982
184,533.178,2.77087,1.84434,0.85216,0.54641,0.38771,0.39857,0.14679,2.39248,1.20096,0.83747,0.0001883,0.0001883,0.0001883
185,537.307,2.63688,1.38226,0.83844,0.54641,0.38771,0.39857,0.14679,2.39248,1.20096,0.83747,0.0001784,0.0001784,0.0001784
186,539.564,2.73343,1.40007,0.84315,0.54641,0.38771,0.39857,0.14679,2.39248,1.20096,0.83747,0.0001685,0.0001685,0.0001685
187,542.477,2.6196,1.42065,0.83495,0.54506,0.37576,0.40031,0.14979,2.38122,1.19684,0.83794,0.0001586,0.0001586,0.0001586
188,546.461,2.48914,1.33212,0.86272,0.54506,0.37576,0.40031,0.14979,2.38122,1.19684,0.83794,0.0001487,0.0001487,0.0001487
189,549.342,2.54254,1.40437,0.85832,0.54506,0.37576,0.40031,0.14979,2.38122,1.19684,0.83794,0.0001388,0.0001388,0.0001388
