epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,300.08,4.01875,2.49979,0.86469,0.08636,0.14552,0.05215,0.01681,3.51804,2.15632,0.90806,0.00164954,0.00164954,0.00164954
34,307.946,3.53212,2.19678,0.87789,0.08636,0.14552,0.05215,0.01681,3.51804,2.15632,0.90806,0.0016733,0.0016733,0.0016733
35,316.191,4.37108,2.56147,0.85248,0.08636,0.14552,0.05215,0.01681,3.51804,2.15632,0.90806,0.0016634,0.0016634,0.0016634
36,324.258,3.86616,2.24788,0.88994,0.07394,0.12459,0.0443,0.01192,3.7989,2.15998,0.92249,0.0016535,0.0016535,0.0016535
37,332.637,3.83289,2.21147,0.94735,0.07394,0.12459,0.0443,0.01192,3.7989,2.15998,0.92249,0.0016436,0.0016436,0.0016436
38,340.87,3.85333,2.14667,0.88886,0.07394,0.12459,0.0443,0.01192,3.7989,2.15998,0.92249,0.0016337,0.0016337,0.0016337
39,348.686,3.52094,2.08799,0.90069,0.07712,0.12995,0.04759,0.01412,3.6772,2.09376,0.926,0.0016238,0.0016238,0.0016238
40,356.874,4.01785,2.23155,0.9541,0.07712,0.12995,0.04759,0.01412,3.6772,2.09376,0.926,0.0016139,0.0016139,0.0016139
41,364.601,3.70798,2.24449,0.87603,0.0853,0.14373,0.05693,0.01782,3.41812,2.06749,0.91611,0.001604,0.001604,0.001604
42,372.349,4.17965,2.43288,0.88751,0.0853,0.14373,0.05693,0.01782,3.41812,2.06749,0.91611,0.0015941,0.0015941,0.0015941
43,380.925,3.54653,2.16519,0.92517,0.0853,0.14373,0.05693,0.01782,3.41812,2.06749,0.91611,0.0015842,0.0015842,0.0015842
44,388.518,3.44168,2.09757,0.90222,0.09121,0.15369,0.05699,0.01994,3.22205,2.05535,0.91242,0.0015743,0.0015743,0.0015743
45,396.602,3.47029,2.14623,0.86664,0.09121,0.15369,0.05699,0.01994,3.22205,2.05535,0.91242,0.0015644,0.0015644,0.0015644
46,405.13,3.31966,2.04296,0.94271,0.09121,0.15369,0.05699,0.01994,3.22205,2.05535,0.91242,0.0015545,0.0015545,0.0015545
47,413.224,3.40144,2.13634,0.88589,0.09303,0.15675,0.05907,0.01886,3.2927,2.01067,0.92715,0.0015446,0.0015446,0.0015446
48,421.215,3.47956,2.11052,0.89633,0.09303,0.15675,0.05907,0.01886,3.2927,2.01067,0.92715,0.0015347,0.0015347,0.0015347
49,428.88,3.55113,2.4405,0.95474,0.09277,0.15548,0.05928,0.01787,3.37601,1.97751,0.9377,0.0015248,0.0015248,0.0015248
50,436.334,3.57814,2.55564,0.89271,0.09277,0.15548,0.05928,0.01787,3.37601,1.97751,0.9377,0.0015149,0.0015149,0.0015149
51,444.341,3.34316,2.10028,0.90716,0.09277,0.15548,0.05928,0.01787,3.37601,1.97751,0.9377,0.001505,0.001505,0.001505
52,452.81,3.58689,2.28821,0.88217,0.09061,0.15267,0.05782,0.0189,3.35602,1.95232,0.92857,0.0014951,0.0014951,0.0014951
53,461.741,4.03979,2.61576,0.94483,0.09061,0.15267,0.05782,0.0189,3.35602,1.95232,0.92857,0.0014852,0.0014852,0.0014852
54,469.831,3.07026,1.98492,0.88163,0.09061,0.15267,0.05782,0.0189,3.35602,1.95232,0.92857,0.0014753,0.0014753,0.0014753
55,478.244,3.45885,2.11425,0.92041,0.09333,0.15726,0.05908,0.02045,3.28887,1.95748,0.91148,0.0014654,0.0014654,0.0014654
56,488.833,3.33417,2.10904,0.9033,0.09333,0.15726,0.05908,0.02045,3.28887,1.95748,0.91148,0.0014555,0.0014555,0.0014555
57,497.088,4.19169,3.05598,0.88177,0.09727,0.1639,0.06319,0.02165,3.2591,1.98192,0.90537,0.0014456,0.0014456,0.0014456
58,506.44,3.09799,2.00765,0.87733,0.09727,0.1639,0.06319,0.02165,3.2591,1.98192,0.90537,0.0014357,0.0014357,0.0014357
59,516.109,2.99891,2.03127,0.88587,0.09727,0.1639,0.06319,0.02165,3.2591,1.98192,0.90537,0.0014258,0.0014258,0.0014258
60,527.259,3.33291,2.27668,0.87553,0.09712,0.16365,0.06271,0.02267,3.21405,1.98302,0.902,0.0014159,0.0014159,0.0014159
61,538.68,3.65945,2.24265,0.86978,0.09712,0.16365,0.06271,0.02267,3.21405,1.98302,0.902,0.001406,0.001406,0.001406
62,547.854,3.12162,2.09235,0.92305,0.09712,0.16365,0.06271,0.02267,3.21405,1.98302,0.902,0.0013961,0.0013961,0.0013961
63,557.367,3.41528,2.08668,0.8998,0.09591,0.1616,0.0624,0.02308,3.20161,1.97079,0.89874,0.0013862,0.0013862,0.0013862
64,566.522,3.76065,2.27312,0.88097,0.09591,0.1616,0.0624,0.02308,3.20161,1.97079,0.89874,0.0013763,0.0013763,0.0013763
65,574.816,3.51628,2.20121,0.90195,0.09758,0.16441,0.06446,0.02484,3.15177,1.93431,0.89413,0.0013664,0.0013664,0.0013664
66,584.829,3.45034,2.05256,0.8708,0.09758,0.16441,0.06446,0.02484,3.15177,1.93431,0.89413,0.0013565,0.0013565,0.0013565
67,593.364,3.4432,2.10902,0.89007,0.09758,0.16441,0.06446,0.02484,3.15177,1.93431,0.89413,0.0013466,0.0013466,0.0013466
68,602.257,3.84182,2.75092,0.85597,0.1053,0.17743,0.0701,0.02635,3.12317,1.88891,0.88878,0.0013367,0.0013367,0.0013367
69,611.655,3.39212,2.05777,0.88263,0.1053,0.17743,0.0701,0.02635,3.12317,1.88891,0.88878,0.0013268,0.0013268,0.0013268
70,622.367,2.98403,1.8253,0.86997,0.1053,0.17743,0.0701,0.02635,3.12317,1.88891,0.88878,0.0013169,0.0013169,0.0013169
71,631.476,3.24342,2.1103,0.94793,0.10682,0.17998,0.07206,0.02708,3.1363,1.85053,0.88551,0.001307,0.001307,0.001307
72,642.307,3.67216,2.23801,0.88124,0.10682,0.17998,0.07206,0.02708,3.1363,1.85053,0.88551,0.0012971,0.0012971,0.0012971
73,651.781,3.22625,2.06195,0.86056,0.10723,0.17641,0.07116,0.02608,3.14532,1.83472,0.88699,0.0012872,0.0012872,0.0012872
74,661.279,3.27518,2.16156,0.91536,0.10723,0.17641,0.07116,0.02608,3.14532,1.83472,0.88699,0.0012773,0.0012773,0.0012773
75,670.675,3.14473,1.96698,0.86266,0.10723,0.17641,0.07116,0.02608,3.14532,1.83472,0.88699,0.0012674,0.0012674,0.0012674
76,678.888,3.23675,1.91071,0.86349,0.10499,0.17667,0.07157,0.02672,3.14251,1.82994,0.8891,0.0012575,0.0012575,0.0012575
77,686.531,2.98659,1.919,0.88419,0.10499,0.17667,0.07157,0.02672,3.14251,1.82994,0.8891,0.0012476,0.0012476,0.0012476
78,695.193,3.40187,1.94378,0.89319,0.10499,0.17667,0.07157,0.02672,3.14251,1.82994,0.8891,0.0012377,0.0012377,0.0012377
79,703.875,3.17318,2.04128,0.87292,0.10621,0.17896,0.07176,0.02731,3.10514,1.84173,0.89208,0.0012278,0.0012278,0.0012278
80,712.822,4.1212,2.50279,0.88368,0.10621,0.17896,0.07176,0.02731,3.10514,1.84173,0.89208,0.0012179,0.0012179,0.0012179
81,721.74,3.16122,1.93148,0.88359,0.10212,0.17207,0.06818,0.02597,3.15664,1.87958,0.89464,0.001208,0.001208,0.001208
82,730.585,3.27323,2.1575,0.8743,0.10212,0.17207,0.06818,0.02597,3.15664,1.87958,0.89464,0.0011981,0.0011981,0.0011981
83,738.662,3.40989,2.18608,0.91349,0.10212,0.17207,0.06818,0.02597,3.15664,1.87958,0.89464,0.0011882,0.0011882,0.0011882
84,747.732,2.85857,1.8773,0.85771,0.09985,0.16824,0.06443,0.02315,3.2987,1.88819,0.89611,0.0011783,0.0011783,0.0011783
85,756.349,3.44968,2.08623,0.85516,0.09985,0.16824,0.06443,0.02315,3.2987,1.88819,0.89611,0.0011684,0.0011684,0.0011684
86,765.197,3.22006,2.00731,0.89081,0.09985,0.16824,0.06443,0.02315,3.2987,1.88819,0.89611,0.0011585,0.0011585,0.0011585
87,774.766,3.41352,2.2217,0.84558,0.10258,0.17284,0.06788,0.02378,3.28683,1.85383,0.89122,0.0011486,0.0011486,0.0011486
88,782.862,2.8423,1.79871,0.8896,0.10258,0.17284,0.06788,0.02378,3.28683,1.85383,0.89122,0.0011387,0.0011387,0.0011387
89,791.529,3.32876,1.93503,0.89375,0.10079,0.16977,0.06819,0.02501,3.21885,1.83727,0.88836,0.0011288,0.0011288,0.0011288
90,800.073,3.52421,2.17581,0.86548,0.10079,0.16977,0.06819,0.02501,3.21885,1.83727,0.88836,0.0011189,0.0011189,0.0011189
91,808.367,3.17281,1.97102,0.84428,0.10079,0.16977,0.06819,0.02501,3.21885,1.83727,0.88836,0.001109,0.001109,0.001109
92,816.878,3.17553,2.05153,0.87856,0.10288,0.17335,0.06784,0.02581,3.15154,1.83163,0.8861,0.0010991,0.0010991,0.0010991
93,826.105,2.94175,1.89041,0.88763,0.10288,0.17335,0.06784,0.02581,3.15154,1.83163,0.8861,0.0010892,0.0010892,0.0010892
94,836.78,3.84007,2.37335,0.88598,0.10288,0.17335,0.06784,0.02581,3.15154,1.83163,0.8861,0.0010793,0.0010793,0.0010793
95,846.32,3.5016,2.22835,0.91519,0.10015,0.16875,0.0655,0.0255,3.15526,1.84263,0.88464,0.0010694,0.0010694,0.0010694
96,856.561,3.31794,2.08511,0.92869,0.10015,0.16875,0.0655,0.0255,3.15526,1.84263,0.88464,0.0010595,0.0010595,0.0010595
97,865.781,2.85041,1.85161,0.83811,0.10818,0.18228,0.07205,0.02843,3.05763,1.81496,0.88138,0.0010496,0.0010496,0.0010496
98,876.384,3.1077,1.93712,0.85601,0.10818,0.18228,0.07205,0.02843,3.05763,1.81496,0.88138,0.0010397,0.0010397,0.0010397
99,885.381,3.43222,2.08993,0.89942,0.10818,0.18228,0.07205,0.02843,3.05763,1.81496,0.88138,0.0010298,0.0010298,0.0010298
100,895.636,3.22702,1.93694,0.87749,0.10998,0.18509,0.07367,0.02929,3.00353,1.81359,0.88223,0.0010199,0.0010199,0.0010199
101,907.945,2.85096,1.73751,0.86525,0.10998,0.18509,0.07367,0.02929,3.00353,1.81359,0.88223,0.00101,0.00101,0.00101
102,928.959,2.9163,1.99449,0.85145,0.10998,0.18509,0.07367,0.02929,3.00353,1.81359,0.88223,0.0010001,0.0010001,0.0010001
103,944.951,3.26178,2.04223,0.88576,0.12338,0.18152,0.07763,0.03027,2.99489,1.79112,0.88304,0.0009902,0.0009902,0.0009902
104,958.523,2.7404,1.80227,0.87254,0.12338,0.18152,0.07763,0.03027,2.99489,1.79112,0.88304,0.0009803,0.0009803,0.0009803
105,971.134,2.94331,2.10585,0.86991,0.13841,0.1604,0.07632,0.03084,2.98245,1.77339,0.88064,0.0009704,0.0009704,0.0009704
106,980.339,3.28493,2.3761,0.84181,0.13841,0.1604,0.07632,0.03084,2.98245,1.77339,0.88064,0.0009605,0.0009605,0.0009605
107,989.761,3.03898,2.02682,0.84801,0.13841,0.1604,0.07632,0.03084,2.98245,1.77339,0.88064,0.0009506,0.0009506,0.0009506
108,999.345,3.36205,2.22822,0.88905,0.13882,0.17054,0.07856,0.03134,2.99122,1.77935,0.87764,0.0009407,0.0009407,0.0009407
109,1009.2,3.49615,2.09722,0.90569,0.13882,0.17054,0.07856,0.03134,2.99122,1.77935,0.87764,0.0009308,0.0009308,0.0009308
110,1018.02,3.60567,2.19651,0.90304,0.13882,0.17054,0.07856,0.03134,2.99122,1.77935,0.87764,0.0009209,0.0009209,0.0009209
111,1029.96,3.16675,2.13154,0.84208,0.1182,0.18458,0.07858,0.03074,2.97259,1.79018,0.87669,0.000911,0.000911,0.000911
112,1040.96,3.35826,2.09996,0.89162,0.1182,0.18458,0.07858,0.03074,2.97259,1.79018,0.87669,0.0009011,0.0009011,0.0009011
113,1050.62,3.20543,1.99763,0.86945,0.11574,0.19198,0.08081,0.03195,2.92575,1.7941,0.87731,0.0008912,0.0008912,0.0008912
114,1062.64,3.10704,2.13997,0.87402,0.11574,0.19198,0.08081,0.03195,2.92575,1.7941,0.87731,0.0008813,0.0008813,0.0008813
115,1074.56,3.09018,2.07883,0.87422,0.11574,0.19198,0.08081,0.03195,2.92575,1.7941,0.87731,0.0008714,0.0008714,0.0008714
116,1088.36,3.38824,2.32225,0.8653,0.11042,0.18509,0.08097,0.03242,2.91307,1.80749,0.87729,0.0008615,0.0008615,0.0008615
117,1099.39,3.02226,2.14249,0.90839,0.11042,0.18509,0.08097,0.03242,2.91307,1.80749,0.87729,0.0008516,0.0008516,0.0008516
118,1113.21,3.31811,2.02232,0.90102,0.11042,0.18509,0.08097,0.03242,2.91307,1.80749,0.87729,0.0008417,0.0008417,0.0008417
119,1123.86,3.27936,2.51233,0.8662,0.11076,0.18662,0.0789,0.03275,2.91895,1.83854,0.87935,0.0008318,0.0008318,0.0008318
120,1135.56,3.12537,2.03557,0.87188,0.11076,0.18662,0.0789,0.03275,2.91895,1.83854,0.87935,0.0008219,0.0008219,0.0008219
121,1145.64,3.11319,2.06737,0.87164,0.11045,0.18611,0.07756,0.03038,2.9481,1.86486,0.88103,0.000812,0.000812,0.000812
122,1155.94,2.9807,1.99925,0.85064,0.11045,0.18611,0.07756,0.03038,2.9481,1.86486,0.88103,0.0008021,0.0008021,0.0008021
123,1170.67,3.55386,2.13246,0.86646,0.11045,0.18611,0.07756,0.03038,2.9481,1.86486,0.88103,0.0007922,0.0007922,0.0007922
124,1184.58,3.10174,1.93737,0.89692,0.11152,0.1879,0.07681,0.03058,2.92783,1.87705,0.87933,0.0007823,0.0007823,0.0007823
125,1193.97,3.18399,2.07667,0.85674,0.11152,0.1879,0.07681,0.03058,2.92783,1.87705,0.87933,0.0007724,0.0007724,0.0007724
126,1202.32,2.91747,1.96156,0.85711,0.11152,0.1879,0.07681,0.03058,2.92783,1.87705,0.87933,0.0007625,0.0007625,0.0007625
127,1218.43,2.8178,1.92097,0.88075,0.11182,0.18841,0.07634,0.03056,2.89597,1.87351,0.87725,0.0007526,0.0007526,0.0007526
128,1230.17,2.9013,1.92399,0.86768,0.11182,0.18841,0.07634,0.03056,2.89597,1.87351,0.87725,0.0007427,0.0007427,0.0007427
129,1239.28,3.41469,2.08218,0.88173,0.11667,0.19658,0.08064,0.03223,2.87558,1.84366,0.87698,0.0007328,0.0007328,0.0007328
130,1248.41,3.14088,2.02223,0.8656,0.11667,0.19658,0.08064,0.03223,2.87558,1.84366,0.87698,0.0007229,0.0007229,0.0007229
131,1258,3.00263,2.02215,0.85905,0.11667,0.19658,0.08064,0.03223,2.87558,1.84366,0.87698,0.000713,0.000713,0.000713
132,1267.14,3.24451,2.01433,0.87653,0.12,0.2022,0.084,0.03222,2.91418,1.81645,0.87571,0.0007031,0.0007031,0.0007031
133,1276.58,3.10602,2.04686,0.87252,0.12,0.2022,0.084,0.03222,2.91418,1.81645,0.87571,0.0006932,0.0006932,0.0006932
134,1286.12,3.04401,1.97332,0.8614,0.12,0.2022,0.084,0.03222,2.91418,1.81645,0.87571,0.0006833,0.0006833,0.0006833
135,1296.65,2.75687,1.90743,0.87263,0.12676,0.21088,0.0889,0.03311,2.91157,1.79432,0.87149,0.0006734,0.0006734,0.0006734
136,1307.73,3.40542,2.24109,0.9115,0.12676,0.21088,0.0889,0.03311,2.91157,1.79432,0.87149,0.0006635,0.0006635,0.0006635
137,1319.45,3.19186,2.16023,0.85769,0.12172,0.20143,0.08299,0.03134,2.94468,1.78998,0.86986,0.0006536,0.0006536,0.0006536
138,1331.06,2.8799,1.87306,0.8622,0.12172,0.20143,0.08299,0.03134,2.94468,1.78998,0.86986,0.0006437,0.0006437,0.0006437
139,1340.98,3.17856,2.08403,0.88474,0.12172,0.20143,0.08299,0.03134,2.94468,1.78998,0.86986,0.0006338,0.0006338,0.0006338
140,1351.37,2.9173,1.93808,0.86524,0.12351,0.18662,0.08346,0.02962,3.05447,1.79733,0.87129,0.0006239,0.0006239,0.0006239
141,1363.99,2.91951,2.03836,0.85023,0.12351,0.18662,0.08346,0.02962,3.05447,1.79733,0.87129,0.000614,0.000614,0.000614
142,1381.57,2.91285,1.91503,0.85188,0.12351,0.18662,0.08346,0.02962,3.05447,1.79733,0.87129,0.0006041,0.0006041,0.0006041
143,1391.84,2.79029,1.80855,0.87776,0.13175,0.18152,0.08409,0.02952,3.07431,1.78393,0.87077,0.0005942,0.0005942,0.0005942
144,1402.3,3.06009,1.98291,0.87645,0.13175,0.18152,0.08409,0.02952,3.07431,1.78393,0.87077,0.0005843,0.0005843,0.0005843
145,1411.79,3.25124,2.33409,0.85423,0.13656,0.17488,0.08349,0.03084,3.03069,1.77627,0.87155,0.0005744,0.0005744,0.0005744
146,1424.73,2.91759,1.9351,0.85503,0.13656,0.17488,0.08349,0.03084,3.03069,1.77627,0.87155,0.0005645,0.0005645,0.0005645
147,1434.4,2.84753,1.79249,0.87851,0.13656,0.17488,0.08349,0.03084,3.03069,1.77627,0.87155,0.0005546,0.0005546,0.0005546
148,1446.25,2.79283,1.8195,0.87625,0.13644,0.18637,0.08578,0.03355,2.93847,1.76649,0.86968,0.0005447,0.0005447,0.0005447
149,1461.82,2.93185,1.80554,0.85147,0.13644,0.18637,0.08578,0.03355,2.93847,1.76649,0.86968,0.0005348,0.0005348,0.0005348
150,1474.03,3.13396,2.11526,0.86884,0.13644,0.18637,0.08578,0.03355,2.93847,1.76649,0.86968,0.0005249,0.0005249,0.0005249
151,1485.21,2.76337,1.86569,0.85969,0.14143,0.18841,0.08822,0.03491,2.86766,1.75796,0.86718,0.000515,0.000515,0.000515
152,1494.34,3.09944,1.96795,0.86079,0.14143,0.18841,0.08822,0.03491,2.86766,1.75796,0.86718,0.0005051,0.0005051,0.0005051
153,1503.55,2.83492,1.84084,0.88008,0.1224,0.19786,0.08984,0.03564,2.86487,1.76344,0.86517,0.0004952,0.0004952,0.0004952
154,1515.73,3.0151,1.87946,0.86001,0.1224,0.19786,0.08984,0.03564,2.86487,1.76344,0.86517,0.0004853,0.0004853,0.0004853
155,1528.17,3.13479,2.02956,0.91383,0.1224,0.19786,0.08984,0.03564,2.86487,1.76344,0.86517,0.0004754,0.0004754,0.0004754
156,1539.11,2.75894,1.88645,0.85267,0.1195,0.19556,0.08804,0.03261,2.99226,1.78128,0.86572,0.0004655,0.0004655,0.0004655
157,1550.66,2.77952,1.84225,0.85522,0.1195,0.19556,0.08804,0.03261,2.99226,1.78128,0.86572,0.0004556,0.0004556,0.0004556
158,1561.82,3.20608,2.10242,0.85723,0.1195,0.19556,0.08804,0.03261,2.99226,1.78128,0.86572,0.0004457,0.0004457,0.0004457
159,1571.7,2.8767,1.97624,0.86385,0.11856,0.1976,0.08725,0.02882,3.15099,1.79181,0.86817,0.0004358,0.0004358,0.0004358
160,1581.21,2.52745,1.76474,0.85113,0.11856,0.1976,0.08725,0.02882,3.15099,1.79181,0.86817,0.0004259,0.0004259,0.0004259
161,1589.35,2.87659,1.97263,0.8848,0.11915,0.1999,0.08872,0.02946,3.11667,1.77201,0.86541,0.000416,0.000416,0.000416
162,1598.08,3.15793,2.23999,0.88332,0.11915,0.1999,0.08872,0.02946,3.11667,1.77201,0.86541,0.0004061,0.0004061,0.0004061
163,1607.03,3.04966,2.03022,0.85193,0.11915,0.1999,0.08872,0.02946,3.11667,1.77201,0.86541,0.0003962,0.0003962,0.0003962
164,1614.66,3.44949,2.51474,0.87277,0.11661,0.19581,0.08426,0.02757,3.17617,1.77533,0.86527,0.0003863,0.0003863,0.0003863
165,1622.99,2.96371,2.04201,0.85365,0.11661,0.19581,0.08426,0.02757,3.17617,1.77533,0.86527,0.0003764,0.0003764,0.0003764
166,1631.05,2.78047,1.81018,0.84775,0.11661,0.19581,0.08426,0.02757,3.17617,1.77533,0.86527,0.0003665,0.0003665,0.0003665
167,1640.12,2.83503,1.85937,0.84825,0.11867,0.19837,0.08673,0.02907,3.1075,1.77261,0.8621,0.0003566,0.0003566,0.0003566
168,1648.24,2.81562,1.88949,0.83452,0.11867,0.19837,0.08673,0.02907,3.1075,1.77261,0.8621,0.0003467,0.0003467,0.0003467
169,1656.68,3.24527,2.1238,0.82668,0.11636,0.19607,0.08541,0.02796,3.14759,1.78902,0.86227,0.0003368,0.0003368,0.0003368
170,1665.13,3.07862,2.07198,0.90672,0.11636,0.19607,0.08541,0.02796,3.14759,1.78902,0.86227,0.0003269,0.0003269,0.0003269
171,1674.16,2.76761,1.75152,0.8744,0.11636,0.19607,0.08541,0.02796,3.14759,1.78902,0.86227,0.000317,0.000317,0.000317
172,1682.81,2.76207,1.85256,0.84183,0.11788,0.19862,0.08617,0.02945,3.08641,1.79025,0.86087,0.0003071,0.0003071,0.0003071
173,1692.01,2.63898,1.72848,0.83469,0.11788,0.19862,0.08617,0.02945,3.08641,1.79025,0.86087,0.0002972,0.0002972,0.0002972
174,1700.86,3.53773,2.21268,0.86701,0.11788,0.19862,0.08617,0.02945,3.08641,1.79025,0.86087,0.0002873,0.0002873,0.0002873
175,1710.56,3.06976,1.917,0.8687,0.11879,0.20015,0.08649,0.03186,2.99852,1.7806,0.85886,0.0002774,0.0002774,0.0002774
176,1718.88,3.13862,2.00574,0.84074,0.11879,0.20015,0.08649,0.03186,2.99852,1.7806,0.85886,0.0002675,0.0002675,0.0002675
177,1728.19,3.28209,2.03085,0.88546,0.12327,0.20756,0.09029,0.03369,2.93921,1.77352,0.85925,0.0002576,0.0002576,0.0002576
178,1737.83,2.63704,1.85564,0.84684,0.12327,0.20756,0.09029,0.03369,2.93921,1.77352,0.85925,0.0002477,0.0002477,0.0002477
179,1746.38,2.93706,1.9705,0.87209,0.12327,0.20756,0.09029,0.03369,2.93921,1.77352,0.85925,0.0002378,0.0002378,0.0002378
180,1756.53,3.07771,1.91751,0.84938,0.12327,0.2073,0.08633,0.03396,2.8626,1.7652,0.85911,0.0002279,0.0002279,0.0002279
181,1764.57,2.73352,1.8471,0.89809,0.12327,0.2073,0.08633,0.03396,2.8626,1.7652,0.85911,0.000218,0.000218,0.000218
182,1774.08,3.01585,1.96376,0.84505,0.12327,0.2073,0.08633,0.03396,2.8626,1.7652,0.85911,0.0002081,0.0002081,0.0002081
183,1784.18,2.50818,1.71988,0.84341,0.12591,0.21139,0.08846,0.03556,2.81967,1.75983,0.85911,0.0001982,0.0001982,0.0001982
184,1793.45,3.07493,2.20005,0.81736,0.12591,0.21139,0.08846,0.03556,2.81967,1.75983,0.85911,0.0001883,0.0001883,0.0001883
185,1801.87,2.81227,1.87609,0.85871,0.12567,0.21062,0.08834,0.03639,2.79862,1.7573,0.85869,0.0001784,0.0001784,0.0001784
186,1810.66,3.24806,2.08376,0.87365,0.12567,0.21062,0.08834,0.03639,2.79862,1.7573,0.85869,0.0001685,0.0001685,0.0001685
187,1820.1,3.03278,1.97896,0.89789,0.12567,0.21062,0.08834,0.03639,2.79862,1.7573,0.85869,0.0001586,0.0001586,0.0001586
