epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,318.267,3.57218,2.28997,0.87797,0.0608,0.11518,0.03705,0.01031,3.86131,2.41481,0.90212,0.0016733,0.0016733,0.0016733
35,327.17,3.40349,2.1563,0.89397,0.06251,0.11821,0.04046,0.0106,3.87549,2.43449,0.89919,0.0016634,0.0016634,0.0016634
36,335.872,2.72434,5.96767,0.69885,0.06251,0.11821,0.04046,0.0106,3.87549,2.43449,0.89919,0.0016535,0.0016535,0.0016535
37,344.817,4.09382,2.59793,0.8609,0.06427,0.12175,0.04048,0.01278,3.76205,2.31736,0.89343,0.0016436,0.0016436,0.0016436
38,354.59,3.41013,2.22119,0.92788,0.06427,0.12175,0.04048,0.01278,3.76205,2.31736,0.89343,0.0016337,0.0016337,0.0016337
39,364.305,3.2019,2.02031,0.89813,0.07413,0.14044,0.04793,0.01729,3.49368,2.23608,0.8875,0.0016238,0.0016238,0.0016238
40,374.811,3.67294,2.34724,0.90895,0.07413,0.14044,0.04793,0.01729,3.49368,2.23608,0.8875,0.0016139,0.0016139,0.0016139
41,385.542,2.46126,4.91636,0.68472,0.078,0.14776,0.04993,0.018,3.44698,2.16896,0.88414,0.001604,0.001604,0.001604
42,394.319,3.54597,2.21854,0.9221,0.078,0.14776,0.04993,0.018,3.44698,2.16896,0.88414,0.0015941,0.0015941,0.0015941
43,403.308,3.03305,2.0608,0.88321,0.07627,0.14448,0.04812,0.01677,3.5221,2.13542,0.88404,0.0015842,0.0015842,0.0015842
44,412.556,3.02278,2.10578,0.89136,0.07627,0.14448,0.04812,0.01677,3.5221,2.13542,0.88404,0.0015743,0.0015743,0.0015743
45,423.248,3.85007,2.3001,0.91787,0.07227,0.1369,0.0466,0.01403,3.71046,2.13897,0.88569,0.0015644,0.0015644,0.0015644
46,432.35,2.42163,5.79478,0.66852,0.07227,0.1369,0.0466,0.01403,3.71046,2.13897,0.88569,0.0015545,0.0015545,0.0015545
47,440.786,3.1277,2.19443,0.8988,0.05613,0.10634,0.03391,0.01063,3.8665,2.18911,0.88419,0.0015446,0.0015446,0.0015446
48,451.671,3.9878,2.93481,0.89952,0.05613,0.10634,0.03391,0.01063,3.8665,2.18911,0.88419,0.0015347,0.0015347,0.0015347
49,460.999,3.59485,2.4969,0.89393,0.05267,0.09977,0.03347,0.0095,3.97337,2.24085,0.88318,0.0015248,0.0015248,0.0015248
50,473.486,3.60977,3.75819,0.88364,0.05267,0.09977,0.03347,0.0095,3.97337,2.24085,0.88318,0.0015149,0.0015149,0.0015149
51,484.402,4.09746,2.55355,0.89216,0.05773,0.10937,0.03439,0.01065,3.8596,2.24854,0.87971,0.001505,0.001505,0.001505
52,493.808,3.70055,2.37922,0.89913,0.05773,0.10937,0.03439,0.01065,3.8596,2.24854,0.87971,0.0014951,0.0014951,0.0014951
53,504.072,2.41971,4.80452,0.65958,0.0668,0.12655,0.04124,0.01319,3.68554,2.23947,0.87569,0.0014852,0.0014852,0.0014852
54,513.645,2.45487,5.11927,0.68388,0.0668,0.12655,0.04124,0.01319,3.68554,2.23947,0.87569,0.0014753,0.0014753,0.0014753
55,522.651,3.75506,2.24053,0.91386,0.0796,0.1508,0.05275,0.01908,3.46347,2.22477,0.87109,0.0014654,0.0014654,0.0014654
56,531.719,3.79136,2.37115,0.87369,0.0796,0.1508,0.05275,0.01908,3.46347,2.22477,0.87109,0.0014555,0.0014555,0.0014555
57,541.288,3.59796,2.27865,0.89362,0.08707,0.16494,0.061,0.02138,3.37901,2.13463,0.86854,0.0014456,0.0014456,0.0014456
58,551.402,3.53858,2.27065,0.87451,0.08707,0.16494,0.061,0.02138,3.37901,2.13463,0.86854,0.0014357,0.0014357,0.0014357
59,559.515,2.42142,5.95969,0.67692,0.0924,0.17504,0.06597,0.02478,3.26071,2.03584,0.8648,0.0014258,0.0014258,0.0014258
60,567.751,3.57601,5.07632,0.87815,0.0924,0.17504,0.06597,0.02478,3.26071,2.03584,0.8648,0.0014159,0.0014159,0.0014159
61,576.026,3.32492,2.22485,0.89136,0.0924,0.17504,0.06524,0.02442,3.25562,2.02723,0.86134,0.001406,0.001406,0.001406
62,584.155,3.16605,2.03946,0.87652,0.0924,0.17504,0.06524,0.02442,3.25562,2.02723,0.86134,0.0013961,0.0013961,0.0013961
63,592.211,3.17376,2.07874,0.93541,0.09227,0.17479,0.06614,0.02535,3.21983,2.02298,0.8634,0.0013862,0.0013862,0.0013862
64,600.562,3.02183,1.92319,0.85429,0.09227,0.17479,0.06614,0.02535,3.21983,2.02298,0.8634,0.0013763,0.0013763,0.0013763
65,608.554,2.97896,2.25196,0.88673,0.09533,0.1806,0.06542,0.02544,3.17106,1.99615,0.86591,0.0013664,0.0013664,0.0013664
66,616.546,4.02391,2.80024,0.89072,0.09533,0.1806,0.06542,0.02544,3.17106,1.99615,0.86591,0.0013565,0.0013565,0.0013565
67,625.216,3.01938,2.14605,0.86937,0.09384,0.17732,0.06379,0.02503,3.18568,1.98976,0.86621,0.0013466,0.0013466,0.0013466
68,632.908,3.23716,2.19295,0.91281,0.09384,0.17732,0.06379,0.02503,3.18568,1.98976,0.86621,0.0013367,0.0013367,0.0013367
69,640.866,3.45349,2.44419,0.92682,0.09347,0.17706,0.06384,0.02455,3.22556,2.01084,0.86855,0.0013268,0.0013268,0.0013268
70,649.511,3.04118,2.03407,0.90533,0.09347,0.17706,0.06384,0.02455,3.22556,2.01084,0.86855,0.0013169,0.0013169,0.0013169
71,657.987,3.77886,2.29751,0.85252,0.09227,0.17479,0.06166,0.02281,3.30992,2.04296,0.8678,0.001307,0.001307,0.001307
72,666.428,3.45997,2.11471,0.88754,0.09227,0.17479,0.06166,0.02281,3.30992,2.04296,0.8678,0.0012971,0.0012971,0.0012971
73,674.943,3.43576,2.44806,0.87346,0.082,0.15534,0.05292,0.0159,3.70137,2.06303,0.86752,0.0012872,0.0012872,0.0012872
74,683.59,3.36506,2.34181,0.8457,0.082,0.15534,0.05292,0.0159,3.70137,2.06303,0.86752,0.0012773,0.0012773,0.0012773
75,694.094,3.11738,2.09637,0.86344,0.082,0.15534,0.05308,0.01473,3.74068,2.067,0.86509,0.0012674,0.0012674,0.0012674
76,703.614,3.47818,2.21362,0.87751,0.082,0.15534,0.05308,0.01473,3.74068,2.067,0.86509,0.0012575,0.0012575,0.0012575
77,712.957,3.88556,2.26917,0.86756,0.0852,0.1614,0.05507,0.01712,3.55209,2.06676,0.86312,0.0012476,0.0012476,0.0012476
78,721.659,3.92198,2.49136,0.87547,0.0852,0.1614,0.05507,0.01712,3.55209,2.06676,0.86312,0.0012377,0.0012377,0.0012377
79,732.649,3.08597,2.091,0.87473,0.0908,0.17201,0.05934,0.02065,3.36194,2.06548,0.86452,0.0012278,0.0012278,0.0012278
80,740.563,3.89794,2.58987,0.86689,0.0908,0.17201,0.05934,0.02065,3.36194,2.06548,0.86452,0.0012179,0.0012179,0.0012179
81,749.571,3.05615,2.20331,0.91499,0.08933,0.16923,0.05766,0.02226,3.24795,2.06486,0.86635,0.001208,0.001208,0.001208
82,758.389,2.52608,5.87802,0.65268,0.08933,0.16923,0.05766,0.02226,3.24795,2.06486,0.86635,0.0011981,0.0011981,0.0011981
83,766.546,3.57747,2.16327,0.8874,0.09267,0.17555,0.06128,0.023,3.23819,2.06146,0.8663,0.0011882,0.0011882,0.0011882
84,775.21,3.65278,2.25168,0.85537,0.09267,0.17555,0.06128,0.023,3.23819,2.06146,0.8663,0.0011783,0.0011783,0.0011783
85,783.637,2.94921,2.05704,0.9066,0.09747,0.18464,0.06823,0.02533,3.26508,2.019,0.86179,0.0011684,0.0011684,0.0011684
86,792.906,2.72798,1.8802,0.85673,0.09747,0.18464,0.06823,0.02533,3.26508,2.019,0.86179,0.0011585,0.0011585,0.0011585
87,802.551,3.43632,2.15477,0.89805,0.09587,0.18161,0.06854,0.0209,3.48159,1.99811,0.85955,0.0011486,0.0011486,0.0011486
88,810.782,3.54382,2.42134,0.86842,0.09587,0.18161,0.06854,0.0209,3.48159,1.99811,0.85955,0.0011387,0.0011387,0.0011387
89,819.189,3.30325,2.02028,0.87012,0.08573,0.16241,0.05913,0.01432,3.77175,2.03707,0.86266,0.0011288,0.0011288,0.0011288
90,830.279,3.60659,2.05232,0.85383,0.08573,0.16241,0.05913,0.01432,3.77175,2.03707,0.86266,0.0011189,0.0011189,0.0011189
91,839.605,2.6598,4.67757,0.67149,0.078,0.14776,0.05286,0.01211,3.87069,2.06552,0.86484,0.001109,0.001109,0.001109
92,848.588,2.66599,5.24528,0.64184,0.078,0.14776,0.05286,0.01211,3.87069,2.06552,0.86484,0.0010991,0.0010991,0.0010991
93,857.764,3.78732,2.05809,0.87415,0.07747,0.14675,0.05094,0.01303,3.77772,2.11474,0.86355,0.0010892,0.0010892,0.0010892
94,868.513,3.84168,2.35441,0.8647,0.07747,0.14675,0.05094,0.01303,3.77772,2.11474,0.86355,0.0010793,0.0010793,0.0010793
95,878.537,3.78511,2.13003,0.84063,0.08067,0.15282,0.0534,0.01618,3.56952,2.1296,0.85932,0.0010694,0.0010694,0.0010694
96,886.923,3.54456,2.31331,0.85924,0.08067,0.15282,0.0534,0.01618,3.56952,2.1296,0.85932,0.0010595,0.0010595,0.0010595
97,897.906,2.79971,2.0507,0.86747,0.0856,0.16216,0.05977,0.0211,3.33134,2.10684,0.85465,0.0010496,0.0010496,0.0010496
98,906.185,3.01641,2.23956,0.85888,0.0856,0.16216,0.05977,0.0211,3.33134,2.10684,0.85465,0.0010397,0.0010397,0.0010397
99,914.473,3.6406,2.23808,0.87673,0.09267,0.17555,0.06392,0.02598,3.14361,2.0623,0.85491,0.0010298,0.0010298,0.0010298
100,923.031,3.34576,2.07114,0.87578,0.09267,0.17555,0.06392,0.02598,3.14361,2.0623,0.85491,0.0010199,0.0010199,0.0010199
101,931.628,3.65126,2.19301,0.89137,0.09693,0.18363,0.06672,0.0276,3.11945,2.0202,0.85984,0.00101,0.00101,0.00101
102,940.731,3.72535,2.59314,0.89188,0.09693,0.18363,0.06672,0.0276,3.11945,2.0202,0.85984,0.0010001,0.0010001,0.0010001
103,949.696,2.92696,1.98236,0.8814,0.10027,0.18995,0.06988,0.02867,3.08982,1.98706,0.86278,0.0009902,0.0009902,0.0009902
104,958.765,3.87828,2.43451,0.91934,0.10027,0.18995,0.06988,0.02867,3.08982,1.98706,0.86278,0.0009803,0.0009803,0.0009803
105,968.109,3.08667,1.983,0.8934,0.10227,0.19374,0.07738,0.03167,3.03496,1.95264,0.86146,0.0009704,0.0009704,0.0009704
106,978.965,3.45622,2.4411,0.88153,0.10227,0.19374,0.07738,0.03167,3.03496,1.95264,0.86146,0.0009605,0.0009605,0.0009605
107,987.843,2.9571,2.14167,0.87222,0.10027,0.18995,0.0779,0.03098,3.05602,1.93812,0.85815,0.0009506,0.0009506,0.0009506
108,996.399,3.22616,2.16085,0.90177,0.10027,0.18995,0.0779,0.03098,3.05602,1.93812,0.85815,0.0009407,0.0009407,0.0009407
109,1005.53,3.64403,2.12903,0.91081,0.10173,0.19273,0.07995,0.03073,3.11431,1.91958,0.85401,0.0009308,0.0009308,0.0009308
110,1013.94,3.37733,2.86702,0.88003,0.10173,0.19273,0.07995,0.03073,3.11431,1.91958,0.85401,0.0009209,0.0009209,0.0009209
111,1022.71,3.10151,1.99912,0.88207,0.10093,0.19121,0.0793,0.02999,3.18515,1.91333,0.85036,0.000911,0.000911,0.000911
112,1031.97,3.30527,1.97579,0.89478,0.10093,0.19121,0.0793,0.02999,3.18515,1.91333,0.85036,0.0009011,0.0009011,0.0009011
113,1040.72,3.32773,2.50797,0.86433,0.09787,0.1854,0.07688,0.02715,3.33353,1.92704,0.84947,0.0008912,0.0008912,0.0008912
114,1048.85,2.84629,2.00468,0.8526,0.09787,0.1854,0.07688,0.02715,3.33353,1.92704,0.84947,0.0008813,0.0008813,0.0008813
115,1058.91,2.84757,1.89084,0.86038,0.09773,0.18515,0.07871,0.02611,3.3845,1.92642,0.84968,0.0008714,0.0008714,0.0008714
116,1067.14,2.22687,4.79758,0.64801,0.09773,0.18515,0.07871,0.02611,3.3845,1.92642,0.84968,0.0008615,0.0008615,0.0008615
117,1075.78,3.42513,2.02802,0.867,0.09307,0.17631,0.06758,0.02378,3.35304,1.9684,0.85474,0.0008516,0.0008516,0.0008516
118,1084.84,3.11865,2.24067,0.87363,0.09307,0.17631,0.06758,0.02378,3.35304,1.9684,0.85474,0.0008417,0.0008417,0.0008417
119,1093.58,3.79944,2.31777,0.86084,0.0924,0.17504,0.06388,0.02296,3.36509,1.98223,0.85861,0.0008318,0.0008318,0.0008318
120,1102.27,3.79868,2.40742,0.86101,0.0924,0.17504,0.06388,0.02296,3.36509,1.98223,0.85861,0.0008219,0.0008219,0.0008219
121,1111.11,2.96871,1.96968,0.91997,0.10147,0.19222,0.07705,0.0301,3.19132,1.9323,0.85076,0.000812,0.000812,0.000812
122,1120.12,2.90556,2.08433,0.87389,0.10147,0.19222,0.07705,0.0301,3.19132,1.9323,0.85076,0.0008021,0.0008021,0.0008021
123,1128.44,2.25841,4.46975,0.64437,0.10311,0.195,0.07635,0.03214,3.04301,2.05991,0.87373,0.0007922,0.0007922,0.0007922
124,1137.75,3.00334,2.5705,0.88974,0.10311,0.195,0.07635,0.03214,3.04301,2.05991,0.87373,0.0007823,0.0007823,0.0007823
125,1157.3,3.47144,2.00369,0.8879,0.10614,0.19197,0.07668,0.03031,3.14974,2.04147,0.87682,0.0007724,0.0007724,0.0007724
126,1167.01,3.00159,2.16526,0.89894,0.10614,0.19197,0.07668,0.03031,3.14974,2.04147,0.87682,0.0007625,0.0007625,0.0007625
127,1178.75,3.01808,2.22333,0.87278,0.10259,0.19172,0.07846,0.03047,3.05602,1.9699,0.86858,0.0007526,0.0007526,0.0007526
128,1187.55,2.68457,1.98678,0.87292,0.10259,0.19172,0.07846,0.03047,3.05602,1.9699,0.86858,0.0007427,0.0007427,0.0007427
129,1196.72,2.95767,2.13998,0.84051,0.10415,0.19702,0.08336,0.03514,2.94301,1.91758,0.85868,0.0007328,0.0007328,0.0007328
130,1206.12,2.21822,4.30605,0.65481,0.10415,0.19702,0.08336,0.03514,2.94301,1.91758,0.85868,0.0007229,0.0007229,0.0007229
131,1215.53,2.70418,1.95584,0.8609,0.10187,0.19298,0.08396,0.03569,2.96353,1.91072,0.84932,0.000713,0.000713,0.000713
132,1224.72,2.20104,3.44371,0.65033,0.10187,0.19298,0.08396,0.03569,2.96353,1.91072,0.84932,0.0007031,0.0007031,0.0007031
133,1234.32,3.48746,2.27417,0.92573,0.10427,0.19752,0.08445,0.03447,3.05074,1.91872,0.84998,0.0006932,0.0006932,0.0006932
134,1243.77,2.15988,5.64348,0.64405,0.10427,0.19752,0.08445,0.03447,3.05074,1.91872,0.84998,0.0006833,0.0006833,0.0006833
135,1252.41,3.18821,2.30806,0.86378,0.1036,0.19626,0.08548,0.03227,3.19448,1.93919,0.84962,0.0006734,0.0006734,0.0006734
136,1262.51,2.96553,2.01294,0.88479,0.1036,0.19626,0.08548,0.03227,3.19448,1.93919,0.84962,0.0006635,0.0006635,0.0006635
137,1272.11,2.9489,2.10076,0.85293,0.10293,0.195,0.08754,0.03218,3.25427,1.94328,0.85096,0.0006536,0.0006536,0.0006536
138,1282.02,3.00198,1.94338,0.94342,0.10293,0.195,0.08754,0.03218,3.25427,1.94328,0.85096,0.0006437,0.0006437,0.0006437
139,1290.9,2.77094,1.93515,0.86846,0.10133,0.19197,0.08928,0.03376,3.16679,1.93348,0.85144,0.0006338,0.0006338,0.0006338
140,1301.64,3.52525,2.06506,0.86453,0.10133,0.19197,0.08928,0.03376,3.16679,1.93348,0.85144,0.0006239,0.0006239,0.0006239
141,1310.13,3.57264,2.15498,0.89742,0.10467,0.19828,0.08901,0.03627,3.02381,1.91888,0.84945,0.000614,0.000614,0.000614
142,1318.7,3.82594,2.10397,0.87903,0.10467,0.19828,0.08901,0.03627,3.02381,1.91888,0.84945,0.0006041,0.0006041,0.0006041
143,1328.57,2.79215,2.01321,0.87038,0.10333,0.19576,0.09079,0.03771,2.9792,1.89542,0.84934,0.0005942,0.0005942,0.0005942
144,1338.67,3.08132,2.06503,0.84788,0.10333,0.19576,0.09079,0.03771,2.9792,1.89542,0.84934,0.0005843,0.0005843,0.0005843
145,1350.22,3.59029,2.44827,0.81872,0.10427,0.19752,0.09238,0.03652,2.99124,1.88621,0.8503,0.0005744,0.0005744,0.0005744
146,1360.5,2.8735,2.0246,0.8618,0.10427,0.19752,0.09238,0.03652,2.99124,1.88621,0.8503,0.0005645,0.0005645,0.0005645
147,1369.3,2.5666,1.78003,0.84528,0.1028,0.19475,0.09163,0.03736,2.97706,1.86476,0.8506,0.0005546,0.0005546,0.0005546
148,1378.43,2.79788,1.83945,0.86756,0.1028,0.19475,0.09163,0.03736,2.97706,1.86476,0.8506,0.0005447,0.0005447,0.0005447
149,1387.23,3.43688,2.46464,0.87648,0.10363,0.195,0.09443,0.0376,2.98667,1.84781,0.85039,0.0005348,0.0005348,0.0005348
150,1397.87,3.49558,3.01111,0.82306,0.10363,0.195,0.09443,0.0376,2.98667,1.84781,0.85039,0.0005249,0.0005249,0.0005249
151,1407.11,2.71433,1.88685,0.89391,0.11158,0.19172,0.09496,0.03697,3.04595,1.84562,0.85174,0.000515,0.000515,0.000515
152,1416.17,2.15022,4.42252,0.64759,0.11158,0.19172,0.09496,0.03697,3.04595,1.84562,0.85174,0.0005051,0.0005051,0.0005051
153,1424.62,3.85113,2.59956,0.86395,0.1053,0.19853,0.09758,0.03702,3.05855,1.84265,0.8512,0.0004952,0.0004952,0.0004952
154,1432.83,2.94264,2.54907,0.8629,0.1053,0.19853,0.09758,0.03702,3.05855,1.84265,0.8512,0.0004853,0.0004853,0.0004853
155,1441.79,3.44043,2.01521,0.89909,0.10667,0.20207,0.09875,0.03958,2.99711,1.82727,0.84818,0.0004754,0.0004754,0.0004754
156,1452.55,3.25572,3.18372,0.82817,0.10667,0.20207,0.09875,0.03958,2.99711,1.82727,0.84818,0.0004655,0.0004655,0.0004655
157,1461.23,3.43968,2.13157,0.88223,0.10987,0.20813,0.10279,0.04057,3.00898,1.82413,0.84603,0.0004556,0.0004556,0.0004556
158,1470.31,3.09103,2.09407,0.85804,0.10987,0.20813,0.10279,0.04057,3.00898,1.82413,0.84603,0.0004457,0.0004457,0.0004457
159,1479.3,2.92949,2.08042,0.86024,0.11067,0.20965,0.10216,0.03952,3.05228,1.83195,0.84387,0.0004358,0.0004358,0.0004358
160,1487.54,2.8521,1.96468,0.85177,0.11067,0.20965,0.10216,0.03952,3.05228,1.83195,0.84387,0.0004259,0.0004259,0.0004259
161,1497.71,2.65039,4.0878,0.62265,0.1088,0.20611,0.09498,0.03534,3.11811,1.87843,0.84507,0.000416,0.000416,0.000416
162,1505.81,2.00284,3.8206,0.64146,0.1088,0.20611,0.09498,0.03534,3.11811,1.87843,0.84507,0.0004061,0.0004061,0.0004061
163,1514.1,2.51276,5.15424,0.72361,0.10773,0.20409,0.09107,0.03348,3.13627,1.92026,0.84604,0.0003962,0.0003962,0.0003962
164,1522.4,3.1532,2.21395,0.86523,0.10773,0.20409,0.09107,0.03348,3.13627,1.92026,0.84604,0.0003863,0.0003863,0.0003863
165,1530.81,2.95372,2.04088,0.85999,0.10893,0.20637,0.09505,0.03594,3.06713,1.921,0.84415,0.0003764,0.0003764,0.0003764
166,1539.38,2.77837,2.13346,0.88394,0.10893,0.20637,0.09505,0.03594,3.06713,1.921,0.84415,0.0003665,0.0003665,0.0003665
167,1547.65,3.40438,2.17577,0.86106,0.1076,0.20384,0.10087,0.0386,3.00293,1.90961,0.84365,0.0003566,0.0003566,0.0003566
168,1555.78,3.7061,3.19601,0.85595,0.1076,0.20384,0.10087,0.0386,3.00293,1.90961,0.84365,0.0003467,0.0003467,0.0003467
169,1564.81,3.58498,2.34652,0.80597,0.1088,0.20611,0.10349,0.03934,2.99132,1.90325,0.84485,0.0003368,0.0003368,0.0003368
170,1573.94,2.87089,2.00085,0.83716,0.1088,0.20611,0.10349,0.03934,2.99132,1.90325,0.84485,0.0003269,0.0003269,0.0003269
171,1582.28,2.35536,3.24379,0.6415,0.10933,0.20712,0.10081,0.0397,2.96464,1.9085,0.84344,0.000317,0.000317,0.000317
172,1591.44,2.58766,1.9447,0.86059,0.10933,0.20712,0.10081,0.0397,2.96464,1.9085,0.84344,0.0003071,0.0003071,0.0003071
173,1600.73,3.28717,2.04436,0.8647,0.10933,0.20712,0.09754,0.0398,2.91556,1.91296,0.84295,0.0002972,0.0002972,0.0002972
174,1608.29,3.61865,2.25076,0.86379,0.10933,0.20712,0.09754,0.0398,2.91556,1.91296,0.84295,0.0002873,0.0002873,0.0002873
175,1616.24,2.96587,1.97401,0.86643,0.10987,0.20813,0.09876,0.03947,2.93829,1.90042,0.8425,0.0002774,0.0002774,0.0002774
176,1624.41,2.71979,1.85745,0.84616,0.10987,0.20813,0.09876,0.03947,2.93829,1.90042,0.8425,0.0002675,0.0002675,0.0002675
177,1632.14,2.10826,4.80562,0.63607,0.10827,0.2051,0.09953,0.03984,2.94144,1.88311,0.84217,0.0002576,0.0002576,0.0002576
178,1640.19,2.9505,1.85605,0.89904,0.10827,0.2051,0.09953,0.03984,2.94144,1.88311,0.84217,0.0002477,0.0002477,0.0002477
179,1647.92,2.92989,2.05162,0.83574,0.1088,0.20611,0.10133,0.04033,2.92717,1.86444,0.84172,0.0002378,0.0002378,0.0002378
180,1656.18,3.25562,2.0161,0.83316,0.1088,0.20611,0.10133,0.04033,2.92717,1.86444,0.84172,0.0002279,0.0002279,0.0002279
181,1663.86,3.40938,2.16247,0.85719,0.10733,0.20333,0.10294,0.04078,2.90973,1.86021,0.84193,0.000218,0.000218,0.000218
182,1672.31,3.54889,2.1569,0.84076,0.10733,0.20333,0.10294,0.04078,2.90973,1.86021,0.84193,0.0002081,0.0002081,0.0002081
183,1680.37,3.02009,2.13233,0.85188,0.1068,0.20232,0.10138,0.04104,2.90713,1.85613,0.84136,0.0001982,0.0001982,0.0001982
184,1688.82,3.35939,2.06523,0.84682,0.1068,0.20232,0.10138,0.04104,2.90713,1.85613,0.84136,0.0001883,0.0001883,0.0001883
185,1696.39,3.31086,2.60573,0.88609,0.1088,0.20611,0.10312,0.04076,2.92056,1.86919,0.84098,0.0001784,0.0001784,0.0001784
186,1705.13,3.58525,5.37608,0.85638,0.1088,0.20611,0.10312,0.04076,2.92056,1.86919,0.84098,0.0001685,0.0001685,0.0001685
