epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,64.2445,3.80055,2.86465,1.08637,0,0,0,0,4.93833,3.43799,1.00393,0.000344261,0.000344261,0.000344261
21,68.1556,3.79905,2.6799,1.00674,0,0,0,0,4.93833,3.43799,1.00393,0.0003604,0.0003604,0.0003604
22,70.389,3.56858,2.57983,1.03162,0.00167,0.00274,0.00084,8e-05,4.14532,3.23361,0.93062,0.000376341,0.000376341,0.000376341
23,73.4251,3.46391,2.42756,1.01094,0.00167,0.00274,0.00084,8e-05,4.14532,3.23361,0.93062,0.000392084,0.000392084,0.000392084
24,75.7971,3.22743,2.3747,0.986,0.00167,0.00274,0.00084,8e-05,4.14532,3.23361,0.93062,0.000407629,0.000407629,0.000407629
25,79.0975,3.27269,2.39006,1.00075,0.05958,0.09788,0.03511,0.00977,3.54941,3.05444,0.88986,0.000422976,0.000422976,0.000422976
26,82.5837,3.44812,2.22209,0.98365,0.05958,0.09788,0.03511,0.00977,3.54941,3.05444,0.88986,0.000438125,0.000438125,0.000438125
27,86.0332,3.75441,2.33179,0.98811,0.05958,0.09788,0.03511,0.00977,3.54941,3.05444,0.88986,0.000453076,0.000453076,0.000453076
28,89.1452,3.56897,2.33643,0.9863,0.11292,0.18549,0.07346,0.01805,3.50873,2.85834,0.89995,0.000467829,0.000467829,0.000467829
29,93.8185,4.57077,2.63919,0.98253,0.11292,0.18549,0.07346,0.01805,3.50873,2.85834,0.89995,0.000482384,0.000482384,0.000482384
30,96.8538,3.35448,2.03496,0.94825,0.11292,0.18549,0.07346,0.01805,3.50873,2.85834,0.89995,0.000496741,0.000496741,0.000496741
31,101.011,3.39718,2.07681,0.94323,0.10375,0.17043,0.06587,0.01869,3.66743,2.64474,0.92061,0.0005109,0.0005109,0.0005109
32,103.121,3.12491,1.91402,0.94435,0.10375,0.17043,0.06587,0.01869,3.66743,2.64474,0.92061,0.000524861,0.000524861,0.000524861
33,106.656,3.60211,2.07494,0.92217,0.10375,0.17043,0.06587,0.01869,3.66743,2.64474,0.92061,0.000538624,0.000538624,0.000538624
34,109.004,3.78386,2.20507,0.89988,0.10542,0.17317,0.07117,0.01896,3.68746,2.41279,0.91914,0.000552189,0.000552189,0.000552189
35,112.371,3.24434,1.72664,0.91422,0.10542,0.17317,0.07117,0.01896,3.68746,2.41279,0.91914,0.000565556,0.000565556,0.000565556
36,115.755,3.3376,1.82483,0.92357,0.10542,0.17317,0.07117,0.01896,3.68746,2.41279,0.91914,0.000578725,0.000578725,0.000578725
37,118.716,3.25274,1.81652,0.9153,0.10542,0.17317,0.07117,0.01896,3.68746,2.41279,0.91914,0.000591696,0.000591696,0.000591696
38,122.679,3.26672,1.86882,0.9231,0.14083,0.23135,0.10839,0.02797,3.50397,2.17216,0.9006,0.000604469,0.000604469,0.000604469
39,125.118,3.45035,1.93206,0.92998,0.14083,0.23135,0.10839,0.02797,3.50397,2.17216,0.9006,0.000617044,0.000617044,0.000617044
40,127.932,3.29702,1.75081,0.88177,0.14083,0.23135,0.10839,0.02797,3.50397,2.17216,0.9006,0.000629421,0.000629421,0.000629421
41,130.216,3.71832,2.31952,0.91583,0.14083,0.23135,0.10839,0.02797,3.50397,2.17216,0.9006,0.0006416,0.0006416,0.0006416
42,136.614,3.24192,1.78727,0.92787,0.16042,0.26352,0.12629,0.03944,3.25339,1.98887,0.88745,0.000653581,0.000653581,0.000653581
43,139.073,3.46789,1.85848,0.92508,0.16042,0.26352,0.12629,0.03944,3.25339,1.98887,0.88745,0.000665364,0.000665364,0.000665364
44,142.718,3.09939,1.66446,0.88343,0.16042,0.26352,0.12629,0.03944,3.25339,1.98887,0.88745,0.000676949,0.000676949,0.000676949
45,145.129,2.95786,1.69955,0.91997,0.16042,0.26352,0.12629,0.03944,3.25339,1.98887,0.88745,0.000688336,0.000688336,0.000688336
46,148.397,3.09916,1.78016,0.92607,0.19542,0.32101,0.17208,0.0529,3.07773,1.82125,0.88271,0.000699525,0.000699525,0.000699525
47,153.284,3.17158,1.76062,0.92191,0.19542,0.32101,0.17208,0.0529,3.07773,1.82125,0.88271,0.000710516,0.000710516,0.000710516
48,156.882,3.36995,1.77966,0.89642,0.19542,0.32101,0.17208,0.0529,3.07773,1.82125,0.88271,0.000721309,0.000721309,0.000721309
49,160.778,2.80915,1.55957,0.8881,0.19542,0.32101,0.17208,0.0529,3.07773,1.82125,0.88271,0.000731904,0.000731904,0.000731904
50,165.202,4.24625,2.32837,0.91054,0.25534,0.31075,0.18266,0.05861,3.03432,1.62434,0.87685,0.000742301,0.000742301,0.000742301
51,169.064,3.39815,1.90305,0.88532,0.25534,0.31075,0.18266,0.05861,3.03432,1.62434,0.87685,0.0007525,0.0007525,0.0007525
52,172.458,3.12266,1.74649,0.89669,0.25534,0.31075,0.18266,0.05861,3.03432,1.62434,0.87685,0.000762501,0.000762501,0.000762501
53,175.733,3.1123,1.67552,0.89126,0.25534,0.31075,0.18266,0.05861,3.03432,1.62434,0.87685,0.000772304,0.000772304,0.000772304
54,179.168,3.31904,1.74447,0.91032,0.25534,0.31075,0.18266,0.05861,3.03432,1.62434,0.87685,0.000781909,0.000781909,0.000781909
55,181.722,2.8511,1.70991,0.89384,0.30224,0.27721,0.19441,0.06454,2.9638,1.54877,0.86189,0.000791316,0.000791316,0.000791316
56,184.26,3.05118,1.68735,0.92709,0.30224,0.27721,0.19441,0.06454,2.9638,1.54877,0.86189,0.000800525,0.000800525,0.000800525
57,188.041,3.18382,1.76224,0.92184,0.30224,0.27721,0.19441,0.06454,2.9638,1.54877,0.86189,0.000809536,0.000809536,0.000809536
58,191.174,3.27276,1.7913,0.88976,0.30224,0.27721,0.19441,0.06454,2.9638,1.54877,0.86189,0.000818349,0.000818349,0.000818349
59,195.491,2.97368,1.83474,0.9126,0.30224,0.27721,0.19441,0.06454,2.9638,1.54877,0.86189,0.000826964,0.000826964,0.000826964
60,199.19,3.05554,1.58625,0.88905,0.33032,0.27515,0.19956,0.06786,2.91965,1.61168,0.85736,0.000835381,0.000835381,0.000835381
61,205.578,3.23005,1.82334,0.90113,0.33032,0.27515,0.19956,0.06786,2.91965,1.61168,0.85736,0.0008436,0.0008436,0.0008436
62,210.726,2.91128,1.52364,0.91289,0.33032,0.27515,0.19956,0.06786,2.91965,1.61168,0.85736,0.000851621,0.000851621,0.000851621
63,217.812,3.09561,1.77374,0.88988,0.33032,0.27515,0.19956,0.06786,2.91965,1.61168,0.85736,0.000859444,0.000859444,0.000859444
64,223.461,3.43001,1.80672,0.89809,0.33032,0.27515,0.19956,0.06786,2.91965,1.61168,0.85736,0.000867069,0.000867069,0.000867069
65,226.573,2.93971,1.55447,0.89627,0.33869,0.28611,0.21375,0.07332,2.90188,1.63263,0.85938,0.000874496,0.000874496,0.000874496
66,231.103,3.29867,1.83214,0.89044,0.33869,0.28611,0.21375,0.07332,2.90188,1.63263,0.85938,0.000881725,0.000881725,0.000881725
67,235.67,2.92373,1.59022,0.86709,0.33869,0.28611,0.21375,0.07332,2.90188,1.63263,0.85938,0.000888756,0.000888756,0.000888756
68,239.276,3.56879,2.02505,0.91263,0.33869,0.28611,0.21375,0.07332,2.90188,1.63263,0.85938,0.000895589,0.000895589,0.000895589
69,243.205,3.0112,1.57222,0.90616,0.33869,0.28611,0.21375,0.07332,2.90188,1.63263,0.85938,0.000902224,0.000902224,0.000902224
70,247.431,3.11837,1.7087,0.8863,0.33869,0.28611,0.21375,0.07332,2.90188,1.63263,0.85938,0.000908661,0.000908661,0.000908661
71,251.726,2.86962,1.55216,0.89149,0.35256,0.27447,0.2217,0.07391,2.97835,1.60012,0.86784,0.0009149,0.0009149,0.0009149
72,255.893,2.84782,1.5843,0.86852,0.35256,0.27447,0.2217,0.07391,2.97835,1.60012,0.86784,0.000920941,0.000920941,0.000920941
73,261.422,3.18344,1.78916,0.89943,0.35256,0.27447,0.2217,0.07391,2.97835,1.60012,0.86784,0.000926784,0.000926784,0.000926784
74,265.43,3.15201,1.6063,0.89642,0.35256,0.27447,0.2217,0.07391,2.97835,1.60012,0.86784,0.000932429,0.000932429,0.000932429
75,270.226,3.08347,1.73769,0.86928,0.35256,0.27447,0.2217,0.07391,2.97835,1.60012,0.86784,0.000937876,0.000937876,0.000937876
76,273.861,2.95441,1.60238,0.88016,0.35256,0.27447,0.2217,0.07391,2.97835,1.60012,0.86784,0.000943125,0.000943125,0.000943125
77,277.314,2.84145,1.61351,0.88327,0.34462,0.27447,0.21644,0.07309,2.92495,1.54212,0.86435,0.000948176,0.000948176,0.000948176
78,280.929,3.07519,1.68467,0.92856,0.34462,0.27447,0.21644,0.07309,2.92495,1.54212,0.86435,0.000953029,0.000953029,0.000953029
79,284.603,2.90076,1.67453,0.89985,0.34462,0.27447,0.21644,0.07309,2.92495,1.54212,0.86435,0.000957684,0.000957684,0.000957684
80,288.961,3.0629,1.59881,0.8933,0.34462,0.27447,0.21644,0.07309,2.92495,1.54212,0.86435,0.000962141,0.000962141,0.000962141
81,292.516,3.25947,1.91076,0.8601,0.34462,0.27447,0.21644,0.07309,2.92495,1.54212,0.86435,0.0009664,0.0009664,0.0009664
82,295.466,2.93827,1.65926,0.8669,0.34462,0.27447,0.21644,0.07309,2.92495,1.54212,0.86435,0.000970461,0.000970461,0.000970461
83,299.168,2.83212,1.5435,0.87183,0.34462,0.27447,0.21644,0.07309,2.92495,1.54212,0.86435,0.000974324,0.000974324,0.000974324
84,303.788,3.0816,1.60159,0.85816,0.37497,0.29295,0.23637,0.08269,2.77536,1.47233,0.85212,0.000977989,0.000977989,0.000977989
85,307.512,2.95231,1.60144,0.88136,0.37497,0.29295,0.23637,0.08269,2.77536,1.47233,0.85212,0.000981456,0.000981456,0.000981456
86,310.362,2.89284,1.90413,0.86646,0.37497,0.29295,0.23637,0.08269,2.77536,1.47233,0.85212,0.000984725,0.000984725,0.000984725
87,314.31,3.13188,1.62489,0.85473,0.37497,0.29295,0.23637,0.08269,2.77536,1.47233,0.85212,0.000987796,0.000987796,0.000987796
88,317.968,2.95397,1.85936,0.90284,0.37497,0.29295,0.23637,0.08269,2.77536,1.47233,0.85212,0.000990669,0.000990669,0.000990669
89,321.309,2.75412,1.54333,0.88488,0.37497,0.29295,0.23637,0.08269,2.77536,1.47233,0.85212,0.000993344,0.000993344,0.000993344
90,324.576,2.89578,1.53577,0.87198,0.37497,0.29295,0.23637,0.08269,2.77536,1.47233,0.85212,0.000995821,0.000995821,0.000995821
91,328.254,2.66242,1.49186,0.87457,0.3502,0.29706,0.22546,0.07927,2.81165,1.44109,0.84352,0.0009981,0.0009981,0.0009981
92,331.938,2.99656,1.67483,0.88746,0.3502,0.29706,0.22546,0.07927,2.81165,1.44109,0.84352,0.00100018,0.00100018,0.00100018
93,336.337,2.98145,1.64816,0.88411,0.3502,0.29706,0.22546,0.07927,2.81165,1.44109,0.84352,0.00100206,0.00100206,0.00100206
94,339.651,3.13939,1.80752,0.89012,0.3502,0.29706,0.22546,0.07927,2.81165,1.44109,0.84352,0.00100375,0.00100375,0.00100375
95,343.4,2.66632,1.49283,0.88437,0.3502,0.29706,0.22546,0.07927,2.81165,1.44109,0.84352,0.00100524,0.00100524,0.00100524
96,347.23,3.24812,1.77915,0.88498,0.3502,0.29706,0.22546,0.07927,2.81165,1.44109,0.84352,0.00100653,0.00100653,0.00100653
97,351.768,2.92571,1.53414,0.90187,0.3502,0.29706,0.22546,0.07927,2.81165,1.44109,0.84352,0.00100762,0.00100762,0.00100762
98,355.306,3.19917,1.86897,0.88147,0.3502,0.29706,0.22546,0.07927,2.81165,1.44109,0.84352,0.00100851,0.00100851,0.00100851
99,359.636,2.61616,1.42662,0.86261,0.35622,0.28822,0.23104,0.08089,2.81444,1.40331,0.84254,0.0010092,0.0010092,0.0010092
100,362.594,2.94086,1.64051,0.87069,0.35622,0.28822,0.23104,0.08089,2.81444,1.40331,0.84254,0.0010097,0.0010097,0.0010097
101,365.488,3.0346,1.7067,0.88981,0.35622,0.28822,0.23104,0.08089,2.81444,1.40331,0.84254,0.00101,0.00101,0.00101
102,369.517,3.00235,1.56874,0.88946,0.35622,0.28822,0.23104,0.08089,2.81444,1.40331,0.84254,0.0010001,0.0010001,0.0010001
103,372.964,2.86433,1.61179,0.85735,0.35622,0.28822,0.23104,0.08089,2.81444,1.40331,0.84254,0.0009902,0.0009902,0.0009902
104,376.183,3.10545,1.75121,0.91232,0.35622,0.28822,0.23104,0.08089,2.81444,1.40331,0.84254,0.0009803,0.0009803,0.0009803
105,380.208,2.60489,1.43931,0.84312,0.35622,0.28822,0.23104,0.08089,2.81444,1.40331,0.84254,0.0009704,0.0009704,0.0009704
106,383.936,2.82124,1.55585,0.88284,0.35622,0.28822,0.23104,0.08089,2.81444,1.40331,0.84254,0.0009605,0.0009605,0.0009605
107,388.272,2.75026,1.51318,0.85639,0.39874,0.29774,0.25753,0.09006,2.75975,1.39212,0.84551,0.0009506,0.0009506,0.0009506
108,391.094,3.34731,1.76662,0.91104,0.39874,0.29774,0.25753,0.09006,2.75975,1.39212,0.84551,0.0009407,0.0009407,0.0009407
109,395.407,2.95135,1.59331,0.85612,0.39874,0.29774,0.25753,0.09006,2.75975,1.39212,0.84551,0.0009308,0.0009308,0.0009308
110,399.431,2.60616,1.39299,0.86122,0.39874,0.29774,0.25753,0.09006,2.75975,1.39212,0.84551,0.0009209,0.0009209,0.0009209
111,402.957,2.93393,1.54272,0.85228,0.39874,0.29774,0.25753,0.09006,2.75975,1.39212,0.84551,0.000911,0.000911,0.000911
112,407.876,3.05334,1.7302,0.87836,0.39874,0.29774,0.25753,0.09006,2.75975,1.39212,0.84551,0.0009011,0.0009011,0.0009011
113,412.183,2.92784,1.50732,0.87291,0.39874,0.29774,0.25753,0.09006,2.75975,1.39212,0.84551,0.0008912,0.0008912,0.0008912
114,414.777,2.67298,1.63851,0.89137,0.39874,0.29774,0.25753,0.09006,2.75975,1.39212,0.84551,0.0008813,0.0008813,0.0008813
115,419.793,2.70618,1.483,0.8624,0.39804,0.30253,0.2614,0.09018,2.7089,1.3748,0.84455,0.0008714,0.0008714,0.0008714
116,423.023,2.99224,1.58296,0.86396,0.39804,0.30253,0.2614,0.09018,2.7089,1.3748,0.84455,0.0008615,0.0008615,0.0008615
117,426.365,3.0318,1.97969,0.8903,0.39804,0.30253,0.2614,0.09018,2.7089,1.3748,0.84455,0.0008516,0.0008516,0.0008516
118,429.62,2.97682,1.62201,0.90063,0.39804,0.30253,0.2614,0.09018,2.7089,1.3748,0.84455,0.0008417,0.0008417,0.0008417
119,433.749,2.70694,1.52767,0.85273,0.39804,0.30253,0.2614,0.09018,2.7089,1.3748,0.84455,0.0008318,0.0008318,0.0008318
120,438.513,2.71927,1.46015,0.85573,0.39804,0.30253,0.2614,0.09018,2.7089,1.3748,0.84455,0.0008219,0.0008219,0.0008219
121,441.692,2.82565,1.47682,0.86811,0.39804,0.30253,0.2614,0.09018,2.7089,1.3748,0.84455,0.000812,0.000812,0.000812
122,444.788,2.98941,1.65638,0.87456,0.39804,0.30253,0.2614,0.09018,2.7089,1.3748,0.84455,0.0008021,0.0008021,0.0008021
123,449.422,2.65962,1.33663,0.86576,0.4243,0.30459,0.26969,0.09835,2.67309,1.33632,0.84863,0.0007922,0.0007922,0.0007922
124,452.799,2.94944,1.72492,0.85918,0.4243,0.30459,0.26969,0.09835,2.67309,1.33632,0.84863,0.0007823,0.0007823,0.0007823
125,457.42,3.16869,1.67263,0.85792,0.4243,0.30459,0.26969,0.09835,2.67309,1.33632,0.84863,0.0007724,0.0007724,0.0007724
126,461.534,2.99136,1.54171,0.85427,0.4243,0.30459,0.26969,0.09835,2.67309,1.33632,0.84863,0.0007625,0.0007625,0.0007625
127,465.133,3.25219,1.64997,0.85021,0.4243,0.30459,0.26969,0.09835,2.67309,1.33632,0.84863,0.0007526,0.0007526,0.0007526
128,468.142,3.06065,1.51667,0.91195,0.4243,0.30459,0.26969,0.09835,2.67309,1.33632,0.84863,0.0007427,0.0007427,0.0007427
129,472.413,2.69726,1.50229,0.88654,0.4243,0.30459,0.26969,0.09835,2.67309,1.33632,0.84863,0.0007328,0.0007328,0.0007328
130,475.479,2.55309,1.5121,0.84127,0.4243,0.30459,0.26969,0.09835,2.67309,1.33632,0.84863,0.0007229,0.0007229,0.0007229
131,480.151,2.95995,1.60041,0.87636,0.42356,0.31485,0.2796,0.1057,2.63921,1.31085,0.84861,0.000713,0.000713,0.000713
132,484.589,2.60709,1.45962,0.85114,0.42356,0.31485,0.2796,0.1057,2.63921,1.31085,0.84861,0.0007031,0.0007031,0.0007031
133,487.514,3.30076,1.67578,0.87713,0.42356,0.31485,0.2796,0.1057,2.63921,1.31085,0.84861,0.0006932,0.0006932,0.0006932
134,490.51,2.64527,1.59213,0.86406,0.42356,0.31485,0.2796,0.1057,2.63921,1.31085,0.84861,0.0006833,0.0006833,0.0006833
135,494.104,2.93198,1.67777,0.89206,0.42356,0.31485,0.2796,0.1057,2.63921,1.31085,0.84861,0.0006734,0.0006734,0.0006734
136,497.552,2.65793,1.58201,0.86203,0.42356,0.31485,0.2796,0.1057,2.63921,1.31085,0.84861,0.0006635,0.0006635,0.0006635
137,503.716,2.85576,1.63964,0.85551,0.42356,0.31485,0.2796,0.1057,2.63921,1.31085,0.84861,0.0006536,0.0006536,0.0006536
138,507.383,2.74536,1.47123,0.8778,0.42356,0.31485,0.2796,0.1057,2.63921,1.31085,0.84861,0.0006437,0.0006437,0.0006437
139,510.531,3.01249,1.88756,0.88278,0.43457,0.32033,0.28896,0.10696,2.57597,1.34074,0.84372,0.0006338,0.0006338,0.0006338
140,515.389,2.92826,1.92934,0.85936,0.43457,0.32033,0.28896,0.10696,2.57597,1.34074,0.84372,0.0006239,0.0006239,0.0006239
141,519.482,2.77099,1.50488,0.84106,0.43457,0.32033,0.28896,0.10696,2.57597,1.34074,0.84372,0.000614,0.000614,0.000614
142,523.807,2.56953,1.45935,0.83696,0.43457,0.32033,0.28896,0.10696,2.57597,1.34074,0.84372,0.0006041,0.0006041,0.0006041
143,528.558,2.77182,1.45463,0.86383,0.43457,0.32033,0.28896,0.10696,2.57597,1.34074,0.84372,0.0005942,0.0005942,0.0005942
144,532.823,2.97538,1.55978,0.83784,0.43457,0.32033,0.28896,0.10696,2.57597,1.34074,0.84372,0.0005843,0.0005843,0.0005843
145,536.544,2.67533,1.38645,0.8552,0.43457,0.32033,0.28896,0.10696,2.57597,1.34074,0.84372,0.0005744,0.0005744,0.0005744
146,539.91,2.76456,1.63536,0.86208,0.43457,0.32033,0.28896,0.10696,2.57597,1.34074,0.84372,0.0005645,0.0005645,0.0005645
147,543.429,2.70772,1.4387,0.84382,0.43917,0.33338,0.28868,0.102,2.6047,1.39434,0.84388,0.0005546,0.0005546,0.0005546
148,548.09,2.56294,1.38086,0.84604,0.43917,0.33338,0.28868,0.102,2.6047,1.39434,0.84388,0.0005447,0.0005447,0.0005447
149,551.32,2.99434,1.78185,0.88755,0.43917,0.33338,0.28868,0.102,2.6047,1.39434,0.84388,0.0005348,0.0005348,0.0005348
150,557.611,2.80683,1.50177,0.86305,0.43917,0.33338,0.28868,0.102,2.6047,1.39434,0.84388,0.0005249,0.0005249,0.0005249
151,560.635,2.80074,1.63921,0.86394,0.43917,0.33338,0.28868,0.102,2.6047,1.39434,0.84388,0.000515,0.000515,0.000515
152,564.572,3.19011,1.777,0.85217,0.43917,0.33338,0.28868,0.102,2.6047,1.39434,0.84388,0.0005051,0.0005051,0.0005051
153,568.6,3.30567,1.88661,0.86635,0.43917,0.33338,0.28868,0.102,2.6047,1.39434,0.84388,0.0004952,0.0004952,0.0004952
154,573.12,2.38764,1.32239,0.85266,0.43917,0.33338,0.28868,0.102,2.6047,1.39434,0.84388,0.0004853,0.0004853,0.0004853
155,576.567,2.93107,1.60844,0.86841,0.45332,0.34634,0.29267,0.10543,2.58821,1.4313,0.84462,0.0004754,0.0004754,0.0004754
156,580.979,2.91653,1.64694,0.84457,0.45332,0.34634,0.29267,0.10543,2.58821,1.4313,0.84462,0.0004655,0.0004655,0.0004655
157,585.162,2.49083,1.40601,0.86187,0.45332,0.34634,0.29267,0.10543,2.58821,1.4313,0.84462,0.0004556,0.0004556,0.0004556
158,588.824,2.64926,1.40449,0.85627,0.45332,0.34634,0.29267,0.10543,2.58821,1.4313,0.84462,0.0004457,0.0004457,0.0004457
159,592.209,2.53987,1.41114,0.84549,0.45332,0.34634,0.29267,0.10543,2.58821,1.4313,0.84462,0.0004358,0.0004358,0.0004358
160,594.808,2.61928,1.39802,0.86616,0.45332,0.34634,0.29267,0.10543,2.58821,1.4313,0.84462,0.0004259,0.0004259,0.0004259
161,597.428,2.70608,1.4782,0.86909,0.45332,0.34634,0.29267,0.10543,2.58821,1.4313,0.84462,0.000416,0.000416,0.000416
162,601.322,2.40104,1.27019,0.85649,0.45332,0.34634,0.29267,0.10543,2.58821,1.4313,0.84462,0.0004061,0.0004061,0.0004061
163,606.051,3.62404,2.12571,0.8188,0.45849,0.34086,0.29794,0.11293,2.54529,1.41349,0.84362,0.0003962,0.0003962,0.0003962
164,610.634,2.58291,1.39701,0.84222,0.45849,0.34086,0.29794,0.11293,2.54529,1.41349,0.84362,0.0003863,0.0003863,0.0003863
165,614.627,3.01247,1.69114,0.8402,0.45849,0.34086,0.29794,0.11293,2.54529,1.41349,0.84362,0.0003764,0.0003764,0.0003764
166,618.891,2.66132,1.42995,0.84768,0.45849,0.34086,0.29794,0.11293,2.54529,1.41349,0.84362,0.0003665,0.0003665,0.0003665
167,622.243,2.98712,1.53002,0.86343,0.45849,0.34086,0.29794,0.11293,2.54529,1.41349,0.84362,0.0003566,0.0003566,0.0003566
168,626.156,2.33915,1.34043,0.85273,0.45849,0.34086,0.29794,0.11293,2.54529,1.41349,0.84362,0.0003467,0.0003467,0.0003467
169,629.884,2.73145,1.47592,0.86572,0.45849,0.34086,0.29794,0.11293,2.54529,1.41349,0.84362,0.0003368,0.0003368,0.0003368
170,633.838,2.59846,1.45573,0.86726,0.45849,0.34086,0.29794,0.11293,2.54529,1.41349,0.84362,0.0003269,0.0003269,0.0003269
171,637.856,2.63979,1.46362,0.86534,0.45048,0.33265,0.29774,0.1187,2.50569,1.36967,0.84181,0.000317,0.000317,0.000317
172,640.428,2.39204,1.29838,0.86011,0.45048,0.33265,0.29774,0.1187,2.50569,1.36967,0.84181,0.0003071,0.0003071,0.0003071
173,644.152,2.50219,1.37879,0.8347,0.45048,0.33265,0.29774,0.1187,2.50569,1.36967,0.84181,0.0002972,0.0002972,0.0002972
174,648.062,2.55312,1.43026,0.88249,0.45048,0.33265,0.29774,0.1187,2.50569,1.36967,0.84181,0.0002873,0.0002873,0.0002873
175,652.503,2.59155,1.53181,0.85157,0.45048,0.33265,0.29774,0.1187,2.50569,1.36967,0.84181,0.0002774,0.0002774,0.0002774
176,656.189,2.75191,1.59215,0.85631,0.45048,0.33265,0.29774,0.1187,2.50569,1.36967,0.84181,0.0002675,0.0002675,0.0002675
177,660.31,2.34175,1.24337,0.84634,0.45048,0.33265,0.29774,0.1187,2.50569,1.36967,0.84181,0.0002576,0.0002576,0.0002576
178,664.811,2.69249,1.37384,0.8416,0.45048,0.33265,0.29774,0.1187,2.50569,1.36967,0.84181,0.0002477,0.0002477,0.0002477
179,668.375,2.739,1.46337,0.89133,0.44911,0.33196,0.3006,0.12331,2.47799,1.32718,0.8401,0.0002378,0.0002378,0.0002378
180,672.281,3.00747,1.72048,0.83995,0.44911,0.33196,0.3006,0.12331,2.47799,1.32718,0.8401,0.0002279,0.0002279,0.0002279
181,676.755,2.47092,1.38329,0.84638,0.44911,0.33196,0.3006,0.12331,2.47799,1.32718,0.8401,0.000218,0.000218,0.000218
182,680.937,3.45275,2.21366,0.90734,0.44911,0.33196,0.3006,0.12331,2.47799,1.32718,0.8401,0.0002081,0.0002081,0.0002081
183,684.318,2.47464,1.31749,0.85549,0.44911,0.33196,0.3006,0.12331,2.47799,1.32718,0.8401,0.0001982,0.0001982,0.0001982
184,687.02,2.29347,1.3319,0.8457,0.44911,0.33196,0.3006,0.12331,2.47799,1.32718,0.8401,0.0001883,0.0001883,0.0001883
185,690.941,2.40591,1.22241,0.84772,0.44911,0.33196,0.3006,0.12331,2.47799,1.32718,0.8401,0.0001784,0.0001784,0.0001784
186,694.623,2.51924,1.44074,0.85925,0.44911,0.33196,0.3006,0.12331,2.47799,1.32718,0.8401,0.0001685,0.0001685,0.0001685
187,699.342,2.51162,1.47866,0.85549,0.43048,0.33265,0.29797,0.12015,2.45762,1.30446,0.83884,0.0001586,0.0001586,0.0001586
188,702.073,2.47229,1.46462,0.86144,0.43048,0.33265,0.29797,0.12015,2.45762,1.30446,0.83884,0.0001487,0.0001487,0.0001487
189,705.219,2.34447,1.29286,0.85768,0.43048,0.33265,0.29797,0.12015,2.45762,1.30446,0.83884,0.0001388,0.0001388,0.0001388
