epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,180.245,3.13874,1.51597,0.86036,0.67732,0.61126,0.67153,0.21847,2.66865,1.36232,0.85137,0.00101,0.00101,0.00101
102,181.568,2.72638,1.27258,0.85315,0.67732,0.61126,0.67153,0.21847,2.66865,1.36232,0.85137,0.0010001,0.0010001,0.0010001
103,182.892,2.90706,1.37988,0.84613,0.67732,0.61126,0.67153,0.21847,2.66865,1.36232,0.85137,0.0009902,0.0009902,0.0009902
104,184.687,2.77378,1.31497,0.83236,0.67732,0.61126,0.67153,0.21847,2.66865,1.36232,0.85137,0.0009803,0.0009803,0.0009803
105,185.82,2.46606,1.18047,0.86626,0.67732,0.61126,0.67153,0.21847,2.66865,1.36232,0.85137,0.0009704,0.0009704,0.0009704
106,187.098,2.46814,1.15967,0.8718,0.67732,0.61126,0.67153,0.21847,2.66865,1.36232,0.85137,0.0009605,0.0009605,0.0009605
107,188.281,2.54422,1.25738,0.88845,0.71735,0.64286,0.69119,0.23445,2.5873,1.27467,0.84566,0.0009506,0.0009506,0.0009506
108,189.635,2.39815,1.11555,0.85501,0.71735,0.64286,0.69119,0.23445,2.5873,1.27467,0.84566,0.0009407,0.0009407,0.0009407
109,191.654,2.64879,1.22696,0.83512,0.71735,0.64286,0.69119,0.23445,2.5873,1.27467,0.84566,0.0009308,0.0009308,0.0009308
110,194.138,2.49887,1.20373,0.85554,0.71735,0.64286,0.69119,0.23445,2.5873,1.27467,0.84566,0.0009209,0.0009209,0.0009209
111,195.881,2.84799,1.24622,0.86313,0.71735,0.64286,0.69119,0.23445,2.5873,1.27467,0.84566,0.000911,0.000911,0.000911
112,198.148,2.59553,1.19221,0.83944,0.71735,0.64286,0.69119,0.23445,2.5873,1.27467,0.84566,0.0009011,0.0009011,0.0009011
113,199.759,2.90595,1.30934,0.84031,0.71735,0.64286,0.69119,0.23445,2.5873,1.27467,0.84566,0.0008912,0.0008912,0.0008912
114,200.978,2.36085,1.17493,0.84522,0.71735,0.64286,0.69119,0.23445,2.5873,1.27467,0.84566,0.0008813,0.0008813,0.0008813
115,202.752,2.67051,1.28503,0.85987,0.66481,0.67582,0.69362,0.25824,2.47055,1.17429,0.83948,0.0008714,0.0008714,0.0008714
116,204.169,2.82371,1.29286,0.84811,0.66481,0.67582,0.69362,0.25824,2.47055,1.17429,0.83948,0.0008615,0.0008615,0.0008615
117,205.469,2.36309,1.13112,0.85135,0.66481,0.67582,0.69362,0.25824,2.47055,1.17429,0.83948,0.0008516,0.0008516,0.0008516
118,207.137,2.42471,1.27257,0.87857,0.66481,0.67582,0.69362,0.25824,2.47055,1.17429,0.83948,0.0008417,0.0008417,0.0008417
119,208.954,2.77993,1.29438,0.8584,0.66481,0.67582,0.69362,0.25824,2.47055,1.17429,0.83948,0.0008318,0.0008318,0.0008318
120,210.041,2.44726,1.20725,0.88267,0.66481,0.67582,0.69362,0.25824,2.47055,1.17429,0.83948,0.0008219,0.0008219,0.0008219
121,211.915,2.73684,1.3236,0.84513,0.66481,0.67582,0.69362,0.25824,2.47055,1.17429,0.83948,0.000812,0.000812,0.000812
122,213.13,2.44249,1.191,0.88075,0.66481,0.67582,0.69362,0.25824,2.47055,1.17429,0.83948,0.0008021,0.0008021,0.0008021
123,214.41,2.626,1.26427,0.85227,0.66121,0.66486,0.67781,0.25264,2.46644,1.09327,0.83828,0.0007922,0.0007922,0.0007922
124,216.086,2.87322,1.3565,0.83794,0.66121,0.66486,0.67781,0.25264,2.46644,1.09327,0.83828,0.0007823,0.0007823,0.0007823
125,217.817,2.49252,1.24669,0.85072,0.66121,0.66486,0.67781,0.25264,2.46644,1.09327,0.83828,0.0007724,0.0007724,0.0007724
126,219.017,2.36592,1.12104,0.85602,0.66121,0.66486,0.67781,0.25264,2.46644,1.09327,0.83828,0.0007625,0.0007625,0.0007625
127,220.652,2.56114,1.13708,0.85818,0.66121,0.66486,0.67781,0.25264,2.46644,1.09327,0.83828,0.0007526,0.0007526,0.0007526
128,222.532,2.5857,1.2878,0.85872,0.66121,0.66486,0.67781,0.25264,2.46644,1.09327,0.83828,0.0007427,0.0007427,0.0007427
129,223.729,2.49985,1.30078,0.871,0.66121,0.66486,0.67781,0.25264,2.46644,1.09327,0.83828,0.0007328,0.0007328,0.0007328
130,225.268,2.50319,1.19352,0.8605,0.66121,0.66486,0.67781,0.25264,2.46644,1.09327,0.83828,0.0007229,0.0007229,0.0007229
131,226.478,2.44802,1.14074,0.85692,0.69286,0.68171,0.70283,0.25766,2.45226,1.0461,0.83946,0.000713,0.000713,0.000713
132,228.415,2.66863,1.20448,0.84238,0.69286,0.68171,0.70283,0.25766,2.45226,1.0461,0.83946,0.0007031,0.0007031,0.0007031
133,230.202,2.54494,1.22346,0.84124,0.69286,0.68171,0.70283,0.25766,2.45226,1.0461,0.83946,0.0006932,0.0006932,0.0006932
134,231.603,2.43088,1.11745,0.83994,0.69286,0.68171,0.70283,0.25766,2.45226,1.0461,0.83946,0.0006833,0.0006833,0.0006833
135,233.012,2.46954,1.10693,0.8583,0.69286,0.68171,0.70283,0.25766,2.45226,1.0461,0.83946,0.0006734,0.0006734,0.0006734
136,235.052,3.06221,1.33098,0.85045,0.69286,0.68171,0.70283,0.25766,2.45226,1.0461,0.83946,0.0006635,0.0006635,0.0006635
137,236.374,2.60017,1.17066,0.85817,0.69286,0.68171,0.70283,0.25766,2.45226,1.0461,0.83946,0.0006536,0.0006536,0.0006536
138,237.757,2.38463,1.22502,0.86584,0.69286,0.68171,0.70283,0.25766,2.45226,1.0461,0.83946,0.0006437,0.0006437,0.0006437
139,239.077,2.38696,1.15508,0.86561,0.71734,0.6978,0.71098,0.27014,2.36991,1.00954,0.83646,0.0006338,0.0006338,0.0006338
140,240.292,2.47077,1.19618,0.85259,0.71734,0.6978,0.71098,0.27014,2.36991,1.00954,0.83646,0.0006239,0.0006239,0.0006239
141,242.137,2.69671,1.1612,0.84069,0.71734,0.6978,0.71098,0.27014,2.36991,1.00954,0.83646,0.000614,0.000614,0.000614
142,243.625,2.31585,1.17657,0.86519,0.71734,0.6978,0.71098,0.27014,2.36991,1.00954,0.83646,0.0006041,0.0006041,0.0006041
143,244.819,2.33293,1.10029,0.85134,0.71734,0.6978,0.71098,0.27014,2.36991,1.00954,0.83646,0.0005942,0.0005942,0.0005942
144,246.509,3.29906,1.59601,0.82247,0.71734,0.6978,0.71098,0.27014,2.36991,1.00954,0.83646,0.0005843,0.0005843,0.0005843
145,247.798,2.36083,1.16165,0.85901,0.71734,0.6978,0.71098,0.27014,2.36991,1.00954,0.83646,0.0005744,0.0005744,0.0005744
146,249.247,2.31224,1.13108,0.87109,0.71734,0.6978,0.71098,0.27014,2.36991,1.00954,0.83646,0.0005645,0.0005645,0.0005645
147,251.165,2.53842,1.13854,0.84626,0.69467,0.67582,0.70401,0.27308,2.33474,1.00106,0.83493,0.0005546,0.0005546,0.0005546
148,253.194,2.41575,1.15698,0.83829,0.69467,0.67582,0.70401,0.27308,2.33474,1.00106,0.83493,0.0005447,0.0005447,0.0005447
149,254.834,2.35188,1.11161,0.86021,0.69467,0.67582,0.70401,0.27308,2.33474,1.00106,0.83493,0.0005348,0.0005348,0.0005348
150,256.38,2.29158,1.14005,0.86573,0.69467,0.67582,0.70401,0.27308,2.33474,1.00106,0.83493,0.0005249,0.0005249,0.0005249
151,257.934,2.6853,1.26068,0.85496,0.69467,0.67582,0.70401,0.27308,2.33474,1.00106,0.83493,0.000515,0.000515,0.000515
152,259.255,2.32071,1.15508,0.82086,0.69467,0.67582,0.70401,0.27308,2.33474,1.00106,0.83493,0.0005051,0.0005051,0.0005051
153,261.397,2.44441,1.24304,0.82245,0.69467,0.67582,0.70401,0.27308,2.33474,1.00106,0.83493,0.0004952,0.0004952,0.0004952
154,263.578,2.53128,1.2331,0.8667,0.69467,0.67582,0.70401,0.27308,2.33474,1.00106,0.83493,0.0004853,0.0004853,0.0004853
155,265.091,2.36486,1.09393,0.84078,0.63148,0.65934,0.68494,0.26796,2.31926,1.00443,0.83417,0.0004754,0.0004754,0.0004754
156,266.881,2.63217,1.14013,0.84029,0.63148,0.65934,0.68494,0.26796,2.31926,1.00443,0.83417,0.0004655,0.0004655,0.0004655
157,268.695,2.8001,1.2228,0.84013,0.63148,0.65934,0.68494,0.26796,2.31926,1.00443,0.83417,0.0004556,0.0004556,0.0004556
158,270.442,2.38397,1.15983,0.86944,0.63148,0.65934,0.68494,0.26796,2.31926,1.00443,0.83417,0.0004457,0.0004457,0.0004457
159,272.527,2.42527,1.13609,0.83014,0.63148,0.65934,0.68494,0.26796,2.31926,1.00443,0.83417,0.0004358,0.0004358,0.0004358
160,274.41,2.32888,1.11892,0.84408,0.63148,0.65934,0.68494,0.26796,2.31926,1.00443,0.83417,0.0004259,0.0004259,0.0004259
161,275.544,2.20162,1.09563,0.86014,0.63148,0.65934,0.68494,0.26796,2.31926,1.00443,0.83417,0.000416,0.000416,0.000416
162,277.286,2.43688,1.2125,0.85124,0.63148,0.65934,0.68494,0.26796,2.31926,1.00443,0.83417,0.0004061,0.0004061,0.0004061
163,279.386,2.39005,1.14039,0.85622,0.68037,0.60989,0.67839,0.27559,2.29393,1.00684,0.83327,0.0003962,0.0003962,0.0003962
164,281.148,2.47405,1.10194,0.8507,0.68037,0.60989,0.67839,0.27559,2.29393,1.00684,0.83327,0.0003863,0.0003863,0.0003863
165,283.553,2.7206,1.23351,0.83186,0.68037,0.60989,0.67839,0.27559,2.29393,1.00684,0.83327,0.0003764,0.0003764,0.0003764
166,285.549,2.4705,1.07483,0.85044,0.68037,0.60989,0.67839,0.27559,2.29393,1.00684,0.83327,0.0003665,0.0003665,0.0003665
167,287.74,2.38963,1.06872,0.85881,0.68037,0.60989,0.67839,0.27559,2.29393,1.00684,0.83327,0.0003566,0.0003566,0.0003566
168,289.275,2.36323,1.17879,0.87675,0.68037,0.60989,0.67839,0.27559,2.29393,1.00684,0.83327,0.0003467,0.0003467,0.0003467
169,291.159,2.40975,1.05442,0.84996,0.68037,0.60989,0.67839,0.27559,2.29393,1.00684,0.83327,0.0003368,0.0003368,0.0003368
170,293.107,2.21368,1.09726,0.8465,0.68037,0.60989,0.67839,0.27559,2.29393,1.00684,0.83327,0.0003269,0.0003269,0.0003269
171,295.105,2.14438,1.09415,0.84313,0.68011,0.63187,0.68273,0.27821,2.26078,1.00178,0.83239,0.000317,0.000317,0.000317
172,297.745,2.35937,1.14749,0.82557,0.68011,0.63187,0.68273,0.27821,2.26078,1.00178,0.83239,0.0003071,0.0003071,0.0003071
173,300.192,2.42537,1.21231,0.80837,0.68011,0.63187,0.68273,0.27821,2.26078,1.00178,0.83239,0.0002972,0.0002972,0.0002972
174,302.56,2.46837,1.22156,0.82058,0.68011,0.63187,0.68273,0.27821,2.26078,1.00178,0.83239,0.0002873,0.0002873,0.0002873
175,305.316,2.57711,1.30196,0.83433,0.68011,0.63187,0.68273,0.27821,2.26078,1.00178,0.83239,0.0002774,0.0002774,0.0002774
176,307.342,2.37323,1.10257,0.8277,0.68011,0.63187,0.68273,0.27821,2.26078,1.00178,0.83239,0.0002675,0.0002675,0.0002675
177,309.555,2.60237,1.18767,0.83365,0.68011,0.63187,0.68273,0.27821,2.26078,1.00178,0.83239,0.0002576,0.0002576,0.0002576
178,311.748,2.78574,1.33512,0.82725,0.68011,0.63187,0.68273,0.27821,2.26078,1.00178,0.83239,0.0002477,0.0002477,0.0002477
179,313.104,2.38006,1.18904,0.87874,0.6738,0.62637,0.68408,0.28534,2.22941,0.99393,0.83083,0.0002378,0.0002378,0.0002378
180,314.893,2.19158,1.07539,0.84564,0.6738,0.62637,0.68408,0.28534,2.22941,0.99393,0.83083,0.0002279,0.0002279,0.0002279
181,317.173,2.27043,1.13336,0.83798,0.6738,0.62637,0.68408,0.28534,2.22941,0.99393,0.83083,0.000218,0.000218,0.000218
182,319.485,2.4602,1.2841,0.86689,0.6738,0.62637,0.68408,0.28534,2.22941,0.99393,0.83083,0.0002081,0.0002081,0.0002081
183,321.507,2.57504,1.20283,0.81836,0.6738,0.62637,0.68408,0.28534,2.22941,0.99393,0.83083,0.0001982,0.0001982,0.0001982
184,322.949,2.23769,1.10165,0.85669,0.6738,0.62637,0.68408,0.28534,2.22941,0.99393,0.83083,0.0001883,0.0001883,0.0001883
185,324.489,2.31684,1.15785,0.87252,0.6738,0.62637,0.68408,0.28534,2.22941,0.99393,0.83083,0.0001784,0.0001784,0.0001784
186,326.204,2.15038,1.06474,0.84972,0.6738,0.62637,0.68408,0.28534,2.22941,0.99393,0.83083,0.0001685,0.0001685,0.0001685
187,328.475,2.46387,1.16025,0.84505,0.70126,0.65934,0.72112,0.29626,2.22174,0.98928,0.83044,0.0001586,0.0001586,0.0001586
188,330.11,2.27383,1.04866,0.85097,0.70126,0.65934,0.72112,0.29626,2.22174,0.98928,0.83044,0.0001487,0.0001487,0.0001487
189,332.178,2.35728,1.13248,0.8555,0.70126,0.65934,0.72112,0.29626,2.22174,0.98928,0.83044,0.0001388,0.0001388,0.0001388
